lemma,lila_id,source,entry_id,senseGroup,sense_id,sense_prefix,example_text,example_prenote,example_trad,example_posnote
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s08,8,agere cum senatu,Suet,Tractar um negocio com o senado,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s01,1,agere cuniculos,Cic,Fazer uma mina,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere curam hospitis,Ov,Cuidar d’um hospede,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s09,9,agere de testamento,"Paul., jct",Contestar um testamento,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere delectum,Suet,Recrutar,
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,agere diem festum,,,"i, celebrare;"
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s07,7,agere dies festos,Cic,Celebrar dias de festa,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere excubias,Suet,Entrar de guarda,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s13,13,agere exsulem,Tac,"Representar de exilado, fazer-se parecer tal",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s13,13,agere fabulam,Ter,Representar uma peça theatral,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s03,3,agere folia,Plin,Lançar folhas,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere forum,Cic,Administrar justiça,
ago,lilaLemma:88140,Fonseca,Fonseca1798.n01131.e01,Fonseca1798.n01131.sg01,Fonseca1798.n01131.sg01.s99,X,agere forum,Cic,Administrar a justiça,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s04,4,agere fulmen,V. Fl,"Atirar, lançar o raio",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s09,9,agere furti,Cic,Accusar de furto,
ago,lilaLemma:88140,Fonseca,Fonseca1798.n01131.e01,Fonseca1798.n01131.sg01,Fonseca1798.n01131.sg01.s99,X,agere furti,Cic,Accusar de furto,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s03,3,agere gemitus,Virg,Dar gemidos,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere gratias,Cic,"Agradecer, retribuir",
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,agere gratias alicui,,dar graças,
ago,lilaLemma:88140,Faria,Faria1994.n01300.e01,Faria1994.n01300.sg01,Faria1994.n01300.sg01.s15,15,"agere gratias Cíc. Phil. 1. 3 «agradecer»; laudes agere T. Lív. 26, 48, 3 “glorificar”; paenitentiarn agere Tác. D. 15« arrepender-se»: agere otia «estar em descanso»: etc.",,,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s02,2,agere hostem in fugam,Nep,Pôr o inimigo em retirada,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s03,3,agere in bellum,Tac,Impellir á guerra,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s04,4,agere in crucem,Suet,"Levantar á cruz, i. é, crucificar",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s02,2,agere in exilium,Liv,"Exilar, desterrar",
ago,lilaLemma:88140,Faria,Faria1994.n01300.e01,Faria1994.n01300.sg01,Faria1994.n01300.sg01.s09,9,"agere in hereditatem Cíc. De Or. 1, 175 «intentar uma ação a respeito de herança».",,,
ago,lilaLemma:88140,Faria,Faria1994.n01300.e01,Faria1994.n01300.sg01,Faria1994.n01300.sg01.s07,7,"agere incerta pace T. Lív. 9, 25,6 “viver numa paz incerta”.",,,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s01,1,agere iumenta,Liv,"Conduzir, tocar cavallos",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s09,9,agere lege,Cic,Intentar uma demanda,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s02,2,agere lucos,Claud,Bater; percorrer os matos,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s03,3,agere membris uenena,Virg,Lançar fora do corpo o veneno,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s02,2,agere mentem,Claud,Agitar o espirito,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s01,1,agere naues,Tac,"Conduzir, dirigir navios",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere obliuia,Ov,"Esquecer, olvidar",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere otia,Sall,Estar em descanço,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere pacem,Sall,Estar em paz,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere pænitentiam,Tac,Arrepender-se,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s13,13,agere partes,Ter,Fazer o papel n’uma peça de theatro,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s01,1,agere pecus,Hor,Levar adiante de si um rebanho,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s01,1,agere predas,Liv,Levar o despojo; retirar-se com elle,
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,agere principatum,,,"i, tenere"
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s06,6,agere proditionem fratri,Tac,Meditar uma traição com o irmão,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s12,12,agere prœlium,Liv,Combater,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere publicum,scil. vectigal. Suet,Cobrar o imposto,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s04,4,agere puerum Orco,Hor,"Atirar com um menino ao inferno, i. é, matal-o",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s02,2,agere quercus carmine,Virg,Levar após si os carvalhos pelos cantos,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s04,4,agere radices in profundum,Plin,Lançar profundamente as raizes,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s12,12,agere regnum,Flor,Reinar,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s12,12,agere rempublicam,Paul. jct,Preencher as cargas da republica,
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,agere reum,,,"i, accusare"
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere rimas,Cic,"Abrir fendas, fender-se, rachar",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s06,6,agere secum,Hor,Resolver comsigo,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere senatum,Suet,Occupar a assemblea do senado,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere silentium,Quint,Calar-se,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s03,3,agere spumas,Cic,"Espumar, tirar a espuma",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s09,9,agere tanquam reos,Liv,Perseguir como reus,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s04,4,agere telum costis,Sil,Cravar o dardo no lado,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agere triumphum,Suet,Triumphar,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s13,13,agere uersum,Cic,Recitar um verso,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s01,1,agere uineas,Cæs,Fazer que avancemos as mantilhas machinas de guerra,
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,agere uitam,,,"i, vivere"
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s01,1,"agere, ferre cuncta",Tac,Dispôr de tudo como proprio,
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,agite spectatores,,"estai attentos, ouvi",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s11,11,agitur pars tertia mundi,Ov,Corre risco a terceira parte do mundo,
ago,lilaLemma:88140,Cardoso,Cardoso1570.n00905.e01,Cardoso1570.n00905.sg01,Cardoso1570.n00905.sg01.s01,1,ago Eunuchum,,,
ago,lilaLemma:88140,Cardoso,Cardoso1570.n00905.e01,Cardoso1570.n00905.sg01,Cardoso1570.n00905.sg01.s01,1,ago Parasitum,,,
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,"ago tecum iniuriarum, furti, dementiae",,"accuso-te, etc",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,agone?,Ov,Firo? Devo ferir?,Formula usada pelos sacrificadores
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s09,9,agricola iuste agebat,Tac,Agricola procedia com justiça,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s05,5,agunt feruntque cuncta,Tac,Apoderam-se de tudo,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s05,5,aliæ sponte sua ueniunt,Virg,Umas arvores dão-se espontaneamente,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s14,14,alias res agere,Cic,"Occupar-se d’outras coisas, estar distrahido, não prestar attenção",
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s03,3,alicui factum esse uelle,Gell,"Interessar-se por alguem, ter-lhe affeição, querer-lhe bem",
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s03,3,alicui factum uelle,Ter,"Interessar-se por alguem, ter-lhe affeição, querer-lhe bem",
facio,lilaLemma:102758,Faria,Faria1994.n12363.e01,Faria1994.n12363.sg01,Faria1994.n12363.sg01.s06,6,alicui facultatem judicandi Cíc. Verr. 2. 179 ‘dar a alguém a faculdade de julgar’.,,,
fides,lilaLemma:103260,Velez,Velez1744.n1345.e01,Velez1744.n1345.sg01,Velez1744.n1345.sg01.s99,X,alicui fidem facere,,"fazer que crea, persuadir",
facio,lilaLemma:102758,Velez,Velez1744.n1303.e01,Velez1744.n1303.sg01,Velez1744.n1303.sg01.s99,X,alicui gradum facere,,promover,
habeo,lilaLemma:105044,Velez,Velez1744.n1491.e01,Velez1744.n1491.sg01,Velez1744.n1491.sg01.s99,X,alicui habere fidem,,crer,
habeo,lilaLemma:105044,Velez,Velez1744.n1491.e01,Velez1744.n1491.sg01,Velez1744.n1491.sg01.s99,X,"alicui habere gratiam, uel gratias",,"ficar agradecido, e com animo de recompensar o beneficio",
habeo,lilaLemma:105044,Velez,Velez1744.n1491.e01,Velez1744.n1491.sg01,Velez1744.n1491.sg01.s99,X,alicui habere honorem,,honrar,
do,lilaLemma:99970,Velez,Velez1744.n1100.e01,Velez1744.n1100.sg01,Velez1744.n1100.sg01.s99,X,alicui operam dare,,ajudar,
uenio,lilaLemma:129790,Velez,Velez1744.n3532.e01,Velez1744.n3532.sg01,Velez1744.n3532.sg01.s99,X,alicui uenire auxilio,,favorecer a alguem,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s03,3,alicuius causa magnopere uelle,Cic,"Querer muito a alguem, ser-lhe muito dedicado, ou affeiçoado",
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s03,3,alicuius causa ualde uelle,Cic,"Querer muito a alguem, ser-lhe muito dedicado, ou affeiçoado",
do,lilaLemma:99970,Velez,Velez1744.n1100.e01,Velez1744.n1100.sg01,Velez1744.n1100.sg01.s99,X,alicuius rei actionem alicui dare,,"admittir ao author, para armar demanda de alguma cousa",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,alieni arbitrii esse,Liv,Estar á mercê de outrem,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s04,4,alii rapiunt feruntque Pergama,Virg,Outros põem Troia a sacco,
habeo,lilaLemma:105044,Velez,Velez1744.n1491.e01,Velez1744.n1491.sg01,Velez1744.n1491.sg01.s99,X,"aliquem bene, uel comiter habere",,"tratar a alguem bem com affabilidade, e cortezia",
habeo,lilaLemma:105044,Velez,Velez1744.n1491.e01,Velez1744.n1491.sg01,Velez1744.n1491.sg01.s99,X,"aliquem despicatum, uel despicatui, contemptui, uel despectui habere",,desprezar,
habeo,lilaLemma:105044,Velez,Velez1744.n1491.e01,Velez1744.n1491.sg01,Velez1744.n1491.sg01.s99,X,aliquem in deliciis habere,,amar muito,
refero,lilaLemma:122494,Velez,Velez1744.n2926.e01,Velez1744.n2926.sg01,Velez1744.n2926.sg01.s01,1,aliquem in Sanctorum numerum referre,,canonizar,
habeo,lilaLemma:105044,Velez,Velez1744.n1491.e01,Velez1744.n1491.sg01,Velez1744.n1491.sg01.s99,X,"aliquid derelictui, uel pro derelicto habere",,"naõ ter cuidado, ou naõ tratar de alguma cousa",
pro,lilaLemma:118468,Faria,Faria1994.n25463.e01,Faria1994.n25463.sg01,Faria1994.n25463.sg01.s06,6,"aliquid pro carmine dare Cíc. De Or. 2, 351 ‘dar alguma coisa por um poema’.",,,
refero,lilaLemma:122494,Velez,Velez1744.n2926.e01,Velez1744.n2926.sg01,Velez1744.n2926.sg01.s01,1,"aliquid, uel de aliquo ad Senatum referre",,propôr alguma cousa no Senado,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s06,6,aliud lenius uide,Ter,Manda vir outro vinho melhor,
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,"aliud, uel alias res agere",,,"i, non esse intentum iis, quae aguntur"
alius,lilaLemma:88481,Faria,Faria1994.n01575.e01,Faria1994.n01575.sg01,Faria1994.n01575.sg01.s07,7,Alius ...alius repetido duas ou mais vezes: um outro; alii alii mais comum: uns outros: alius alius ... plerique Cés. B. Gal. 6. 37. 7: um ... outro ... a maior parte.,,,
alius,lilaLemma:88481,Velez,Velez1744.n0233.e01,Velez1744.n0233.sg01,Velez1744.n0233.sg01.s01,1,alius Lysippo,,,"i, à Lysippo, uel nisi Lysippus"
alter,lilaLemma:88457,Velez,Velez1744.n0247.e01,Velez1744.n0247.sg01,Velez1744.n0247.sg01.s99,X,alter ego,,,eleganter pro homine mihi charissimo
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,alter erit tum Tiphys,Virg,Haverá então um segundo Typhis,
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s12,12,alteri consulum negotium daretur…,Liv,Que fosse dado ao outro consul o encargo de…,
fides,lilaLemma:103260,Velez,Velez1744.n1345.e01,Velez1744.n1345.sg01,Velez1744.n1345.sg01.s99,X,alterius fide pecuniam ab aliquo sumere,,tomar o dinheiro com fiança de outro,
quis,lilaLemma:121165,Velez,Velez1744.n2888.e01,Velez1744.n2888.sg01,Velez1744.n2888.sg01.s01,1,altero quoque anno,,de dous em dous annos,
alter,lilaLemma:88457,Velez,Velez1744.n0247.e01,Velez1744.n0247.sg01,Velez1744.n0247.sg01.s99,X,alterum tantum,,outro tanto,apud Cic. & Plaut
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s06,6,ames dici pater,Hor,Deves gostar que te deem o nome de pae,
nomen,lilaLemma:113797,Faria,Faria1994.n20624.e01,Faria1994.n20624.sg01,Faria1994.n20624.sg01.s07,7,"amicitiae nostrae nomine Cíc. Fam. 12, 12,3 “em nome de nossa amizade”.",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,amor fuit quum…,Ov,"Foi-se, não existe mais o amor quando…",Ved. Vivo
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s14,14,amor habendi,Virg,"A ambição de ter, o desejo de riquesas",
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s14,14,an deus immensi uenias maris,Virg,Se por ventura virás a ser o deus do vasto mar,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s01,1,animalia somnus habebat,Virg,Os animaes dormiam profundamente,
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s08,8,animam sub fasce dedêre,Virg,Expiraram debaixo da carga,
animus,lilaLemma:89094,Fonseca,Fonseca1798.n01750.e01,Fonseca1798.n01750.sg01,Fonseca1798.n01750.sg01.s99,X,animi causa,Cic,Por divertimento,
animus,lilaLemma:89094,Fonseca,Fonseca1798.n01750.e01,Fonseca1798.n01750.sg01,Fonseca1798.n01750.sg01.s99,X,animis cadere,Cic,Desanimar-se,
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s06,6,anni multi me dubiam dant,Plaut,Há muitos annos que estou na duvida,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s08,8,anni uenientes,Hor,Os tenros annos os annos que vão em crescimento,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s02,2,annulus subtertenuatur habendo,Lucr,Um annel gasta-se com o uso,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s13,13,annum in fuga fecerat,Ulp,Tinha andado fugido um anno,
tempus,lilaLemma:127522,Faria,Faria1994.n31440.e01,Faria1994.n31440.sg01,Faria1994.n31440.sg01.s11,11,Ante tempus ‘prematuramente’ Cíc. Lae. 11.,,,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s06,6,"antecesserat, ut nobis prandium uideret",Cic,"Elle tinha passado adiante, afim de cuidar do nosso jantar",
qui,lilaLemma:121354,Faria,Faria1994.n26549.e01,Faria1994.n26549.sg01,Faria1994.n26549.sg01.s03,3,"Antiochus qui animo puerili esset... Cíc. Verr. 4, 65 «Antíoco, porque tinha uma alma pueril».",,,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s02,2,apelles faciebat,Plin,Apelles fazia; feito por Apelles,"fórmula de modestia que os artistas punham nas suas obras, em vez de fecit"
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s04,4,apponere dapes in mensam,,"na mesa, ou sobre a mesa",
apud,lilaLemma:89686,Faria,Faria1994.n02576.e01,Faria1994.n02576.sg01,Faria1994.n02576.sg01.s01,1,apud focum Cíc. Rep. 3. 40 «junto ao fogo».,,,
apud,lilaLemma:89686,Faria,Faria1994.n02576.e01,Faria1994.n02576.sg01,Faria1994.n02576.sg01.s02,2,"apud Mantineam Cíc. Fin. 2, 97 “em Mantinéia”.",,,
apud,lilaLemma:89686,Faria,Faria1994.n02576.e01,Faria1994.n02576.sg01,Faria1994.n02576.sg01.s05,5,"apud Romanos, apud maiores nostros Cíc. Verr. 4. 108 “entre os romanos, entre os nossos antepassados”.",,,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s03,3,aqua quæ a cælo uenit,Varr,"Agua que cae do ceu, chuva",
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s02,2,aquila ueniente,Virg,Quando a aguia cae sobre as pombas,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s02,2,arbor habet frondes,Ov,A arvore está coberta de folhas,
uenio,lilaLemma:129790,Velez,Velez1744.n3532.e01,Velez1744.n3532.sg01,Velez1744.n3532.sg01.s99,X,"arbores, & similia uenire",,crescer,pro Crescere
facio,lilaLemma:102758,Velez,Velez1744.n1303.e01,Velez1744.n1303.sg01,Velez1744.n1303.sg01.s99,X,argentariam facere,,"exercitar o officio de bater moeda, ou de cambiador",
at,lilaLemma:87415,Velez,Velez1744.n0417.e01,Velez1744.n0417.sg01,Velez1744.n0417.sg01.s01,1,at tibi,,,pro scelere Dii persolvant grates dignas
at,lilaLemma:87415,Velez,Velez1744.n0417.e01,Velez1744.n0417.sg01,Velez1744.n0417.sg01.s01,1,at ut scelesta sola secum murmurat,,,
atque,lilaLemma:90490,Velez,Velez1744.n0427.e01,Velez1744.n0427.sg01,Velez1744.n0427.sg01.s02,2,atque hoc haud uerisimile uidetur uobis,,mas isto na verdade naõ vos parece verosimil,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s10,10,auctoritas nobiscum facit,Cic,Está do nosso lado a auctoridade…,
audio,lilaLemma:90641,Velez,Velez1744.n0443.e01,Velez1744.n0443.sg01,Velez1744.n0443.sg01.s99,X,audire male,,,pro Vituperari
audio,lilaLemma:90641,Velez,Velez1744.n0443.e01,Velez1744.n0443.sg01,Velez1744.n0443.sg01.s99,X,audire Platonem,,,"i, discipulum esse Platonis"
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s08,8,audire uocem uisa sum…,Ter,Pareceu-me ouvir uma voz…,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s03,3,auguriis agimur diuûm,Virg,Somos levados pelos presagios dos deuses,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s08,8,bella quæ agimus,Liv,As guerras que nós narramos,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s07,7,bellum semper habuit indictum…,Cic,Tem sempre estado em guerra aberta com…,
bene,lilaLemma:91473,Faria,Faria1994.n03984.e01,Faria1994.n03984.sg01,Faria1994.n03984.sg01.s02,2,"bene agis Cíc. Verr. 3, 135 “ages bem”.",,,
audio,lilaLemma:90641,Velez,Velez1744.n0443.e01,Velez1744.n0443.sg01,Velez1744.n0443.sg01.s99,X,bene audire,,,ponitur pro Laudari
audio,lilaLemma:90641,Faria,Faria1994.n03455.e01,Faria1994.n03455.sg01,Faria1994.n03455.sg01.s08,8,"bene audire a parentibus Cíc. Fin. 3, 57 «ser bem apreciado pelos pais».",,,
