lemma,prefix,fullEntry
iubeo,Fonseca,<small>Cat. por Jubetur</small> <b>Jussitur</b>
alius,Fonseca,<small>Catul. por Alius</small> <b>Alis</b>
ego,Fonseca,<small>Cic. dat. de Ego</small> <b>Mihi</b>
qui,Fonseca,<small>Cic. dat. de Qui</small> <b>Quoi</b>
qui,Fonseca,<small>Cic. genit. de Qui</small> <b>Quojus</b>
dico,Fonseca,<small>Cic. por Dixisti</small> <b>Dixti</b>
sum,Fonseca,<small>Cic. por Erunt</small> <b>Escunt</b>
ille,Fonseca,<small>Cic. por Illis</small> <b>Ollis</b>
possum,Fonseca,<small>Cic. por Posse</small> <b>Potesse</b>
tu,Fonseca,<small>dat. Varr. por Tibi</small> <b>Tibe</b>
sum,Fonseca,<small>fut. de Sum</small> <b>Ero</b> <b>eris</b> <b>erit</b>
ego,Fonseca,<small>genit. de Ego</small> <b>Mei</b>
lex,Fonseca,<small>genit. de Lex</small> <b>Legis</b>
hic,Fonseca,<small>genit. Plaut. por Horum</small> <b>Horunc</b>
sum,Fonseca,<small>infinit. de Sum</small> <b>Esse</b>
labes,Fonseca,<small>Lucr. abl. do singul. de Labes</small> <b>Labi</b>
alius,Fonseca,<small>Lucr. por Aliud</small> <b>Alid</b>
sum,Fonseca,<small>Lucr. por Esset</small> <b>Fueret</b>
alacer,Fonseca,<small>m. f</small> <b>Alacris</b> <small>n</small> -<b>cre</b> -<b>is</b>
campestris,Fonseca,<small>m. f</small> <b>Campestris</b> <small>n</small> -<b>tre</b> -<b>is</b>
copis,Fonseca,<small>m. f</small> <b>Copis</b> <small>n</small> -<b>pe</b> -<b>is</b>
flexibilis,Fonseca,<small>m. f</small> <b>Flexibilis</b> <small>n</small> -<b>le</b> -<b>is</b>
grauis,Fonseca,"<small>m. f</small> <b>Gravis</b> <small>n</small> -<b>ve</b> -<b>is</b> -<b>ior</b> -<b>issimus</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; pezado. <br> <b>2</b> &ensp; grave, serio, majestoso, de autoridade. <br> <b>3</b> &ensp; nocivo, desagradavel, molesto, triste. <br> <b>4</b> &ensp; <small>Col.</small> &ensp; fedorento. <br> <b>5</b> &ensp; <small>Cels.</small> &ensp; doentio, pouco sadio. </p>"
impubes2,Fonseca,<small>m. f</small> <b>Impubis</b> <small>n</small> -<b>be</b> -<b>is</b>
incohibilis,Fonseca,<small>m. f</small> <b>Incoibilis</b> <small>l</small> <small>n</small> -<b>le</b> <small>l</small> -<b>is</b>
indecor,Fonseca,<small>m. f</small> <b>Indecoris</b> <small>n</small> -<b>re</b> -<b>is</b>
internecialis,Fonseca,<small>m. f</small> <b>Internicialis</b> <small>l</small> <small>n</small> -<b>le</b> <small>l</small> -<b>is</b>
liberalis,Fonseca,<small>m. f</small> <b>Liberalis</b> <small>n</small> -<b>le</b> -<b>is</b>
manipularis,Fonseca,<small>m. f</small> <b>Manipularis</b> <small>n</small> -<b>re</b> -<b>is</b>
Nouember,Fonseca,<small>m. f</small> <b>Novembris</b> <small>n</small> -<b>bre</b> -<b>is</b>
omnis,Fonseca,"<small>m. f</small> <b>omnis</b> <small>n</small> -<b>ne</b> -<b>is</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; todo em número. <br> <b>2</b> &ensp; <small>Omne. Cic.</small> &ensp; o universo, todo o mundo. </p>"
paluster,Fonseca,<small>m. f</small> <b>Palustris</b> <small>n</small> -<b>tre</b> -<b>is</b>
patruelis,Fonseca,<small>m. f</small> <b>Patruelis</b> <small>n</small> -<b>le</b> -<b>is</b>
pedester,Fonseca,<small>m. f</small> <b>Pedestris</b> <small>n</small> -<b>tre</b> -<b>is</b>
pluuialis,Fonseca,<small>m. f</small> <b>Pluvialis</b> <small>n</small> -<b>le</b> -<b>is</b>
pugillaris,Fonseca,<small>m. f</small> <b>Pugillaris</b> <small>n</small> -<b>re</b> -<b>is</b>
riualis,Fonseca,<small>m. f</small> <b>Rivalis</b> <small>n</small> -<b>le</b> -<b>is</b>
saluber,Fonseca,<small>m. f</small> <b>Salubris</b> <small>n</small> -<b>bre</b> -<b>is</b>
sextilis,Fonseca,<small>m. f</small> <b>Sextilis</b> <small>n</small> -<b>le</b> -<b>is</b>
siluestris,Fonseca,<small>m. f</small> <b>Silvestris</b> <small>n</small> -<b>tre</b> -<b>is</b> <small>Plin</small> -<b>trior</b>
sodalis,Fonseca,<small>m. f</small> <b>Sodalis</b> <small>n</small> -<b>le</b> -<b>is</b>
terrestris,Fonseca,<small>m. f</small> <b>Terrestris</b> <small>n</small> -<b>tre</b> -<b>is</b>
tonitrualis,Fonseca,<small>m. f</small> <b>Tonitrualis</b> <small>n</small> -<b>le</b> -<b>is</b>
ulterior,Fonseca,<small>m. f</small> <b>Ulterior</b> <small>n</small> -<b>rius</b> -<b>oris</b> <br> <small>comp.</small>
ego,Fonseca,<small>Plaut. & Ter. por Mihi</small> <b>Me</b>
qui,Fonseca,<small>Plaut. ablat. do sing. para todos os generos</small> <b>Qui</b>
is,Fonseca,"<small>Plaut. dat. de. Is, ea, id</small> <b>Ei</b>"
quis,Fonseca,"<small>Plaut. dat., e ablat. de Quis</small> <b>Queis</b>"
tu,Fonseca,<small>Plaut. genit. do plural de Tu</small> <b>Vostrorum</b>
tu,Fonseca,<small>Plaut. genit. do sing. de Tu</small> <b>Tis</b>
facio,Fonseca,<small>Plaut. imper. por Fac</small> <b>Face</b>
fio,Fonseca,<small>Plaut. imperat. de Fio</small> <b>Fi</b>
sum,Fonseca,<small>Plaut. Lucr. por Fui</small> <b>Fuvi</b>
qui,Fonseca,<small>Plaut. nomin. do sing. por Quae</small> <b>Qui</b>
accredo,Fonseca,<small>Plaut. por Accredas</small> <b>Accreduas</b>
adimo,Fonseca,<small>Plaut. por Ademerit</small> <b>Adempsit</b>
admitto,Fonseca,<small>Plaut. por Admisisse</small> <b>Admisse</b>
atqui,Fonseca,<small>Plaut. por Atqui</small> <b>Atquin</b>
do,Fonseca,<small>Plaut. por Dant</small> <b>Diunt</b>
do,Fonseca,<small>Plaut. por Des</small> <b>Duas</b>
dico,Fonseca,<small>Plaut. por Dic</small> <b>Dice</b>
dico,Fonseca,<small>Plaut. por Dicas</small> <b>Dicassis</b>
sum,Fonseca,<small>Plaut. por Erit</small> <b>Escit</b>
facio,Fonseca,<small>Plaut. por Fecissem</small> <b>Faxem</b>
ille,Fonseca,<small>Plaut. por Illud</small> <b>Illuc</b>
pono,Fonseca,<small>Plaut. pret. de Pono</small> <b>Posivi</b>
absum,Fonseca,<small>pret. de Absum</small> <b>Abfui</b>
accipio,Fonseca,<small>pret. de Accipio</small> <b>Accepi</b>
ago,Fonseca,<small>pret. de Ago</small> <b>Egi</b>
debeo,Fonseca,<small>pret. de Debeo</small> <b>Debui</b>
dico,Fonseca,<small>pret. de Dico</small> <b>Dixi</b>
do,Fonseca,<small>pret. de Do</small> <b>Dedi</b>
eicio,Fonseca,<small>pret. de Ejicio</small> <b>Ejeci</b>
fero,Fonseca,<small>pret. de Fero</small> <b>Tuli</b>
pono,Fonseca,<small>pret. de Pono</small> <b>Posui</b>
sum,Fonseca,<small>pret. de Sum</small> <b>Fui</b>
uiuo,Fonseca,<small>pret. de Vivo</small> <b>Vixi</b>
abscedo,Fonseca,<small>Sil. Ital. por Abscessissem</small> <b>Abscessem</b>
reicio,Fonseca,<small>Stat. por Rejicit</small> <b>Reicit</b>
suus,Fonseca,<small>Ter. genit. do plur. por Suorum</small> <b>Suum</b>
do,Fonseca,"<small>Ter. por Dent, ou Dederint</small> <b>Duint</b>"
do,Fonseca,"<small>Ter. por Des, ou Dederis</small> <b>Duis</b>"
emorior,Fonseca,<small>Ter. por Emori</small> <b>Emoriri</b>
possum,Fonseca,<small>Ter. por Potes</small> <b>Pote</b>
mi2,Fonseca,<small>Ter. vocat. do sing. Plaut. Petr. vocat. do pl. de Meus</small> <b>Mi</b>
nutrio,Fonseca,"<small>Virg. imper. act. por Nutri, l. Nutrito</small> <b>Nutritor</b>"
admitto,Fonseca,<small>Virg. por Admitti</small> <b>Admittier</b>
ille,Fonseca,<small>Virg. por Illi</small> <b>Olli</b>
iubeo,Fonseca,<small>Virg. por Jussero</small> <b>Jusso</b>
sum,Fonseca,"<small>Virg. por Sit, ou Fuerit</small> <b>Fuat</b>"
uiuo,Fonseca,<small>Virg. por Vixisset</small> <b>Vixet</b>
