lemma,lila_id,entry_id,bibref,pdfurl,clpurl,pubyear,prefix,form_lemma,subClass,senseGroup,ontolex.canonicalForm,rdfs.label,PRE.note,lexinfo.note,skos.note,POS.note,form_pre,form_note
si,lilaLemma:124676,Faria1994.n29400.e01,"FARIA, Ernesto. Dicionário Escolar Latino-Português. 6.ed.. ed. Rio de Janeiro: MEC-FAE, 1994.",https://archive.org/details/DicionarioEscolarLatinoPortuguesDoMecPorErnestoFaria1962,,1962,Faria,<b>sīn</b>,,Faria1994.n29400.sg01,lilaLemma:124676,,,conj.,"Obs.: Pode ou não vir precedido de si, nisi. Introduz uma segunda hipótese contrária à primeira.",,,"conj. <br> Obs.: Pode ou não vir precedido de si, nisi. Introduz uma segunda hipótese contrária à primeira."
sinapi,lilaLemma:124873,Fonseca1798.n27857.e01,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Sinapi</b>,ontolex:Word,Fonseca1798.n27857.sg01,lilaLemma:124873,sinapi,,n. indecl.,,&,,n. indecl.
sindon,lilaLemma:124882,Cardoso1570.n22576.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Sindon</b> <b>onis</b>,ontolex:Word,Cardoso1570.n22576.sg01,lilaLemma:124882,sindon,,,,,,
sine,lilaLemma:124883,Cardoso1570.n22577.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Sine</b>,ontolex:Word,Cardoso1570.n22577.sg01,lilaLemma:124883,sine,,praepositio.,,,,praepositio.
sine,lilaLemma:124883,Velez1744.n3149.e01,"VELEZ, António. ‘Index totius artis.’ In: Emmanuelis Alvari S. J. De Institutione Grammatica Libri Tres. Eborae: Typographia Academiae, 1744. pp. 366–661.",http://purl.pt/14821,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=8&Edicao=9,1744,Velez,<b>Sine</b>,ontolex:Word,Velez1744.n3149.sg01,lilaLemma:124883,sine,,Praepos.,,111. 17.,,Praepos.
sine,lilaLemma:124883,Fonseca1798.n27866.e01,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Sine</b>,ontolex:Word,Fonseca1798.n27866.sg01,lilaLemma:124883,sine,,prep. de ablat.,,,,prep. de ablat.
sinistrorsum,lilaLemma:124905,Fonseca1798.n27884.e01,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Sinistrorsus</b>,ontolex:Word,Fonseca1798.n27884.sg01,lilaLemma:124905,sinistrorsus,,adv.,,,,adv.
sinus,lilaLemma:124917,Cardoso1570.n22620.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Sinus</b> <b>us</b>,ontolex:Word,Cardoso1570.n22620.sg01,lilaLemma:124917,sinus,,,,,,
sinus,lilaLemma:124917,Cardoso1570.n22621.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Sinus</b> <b>us</b>,ontolex:Word,Cardoso1570.n22621.sg01,lilaLemma:124917,sinus,,,,,,
siquis,lilaLemma:127505,Cardoso1570.n22627.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Siquid</b>,ontolex:MultiwordExpression,Cardoso1570.n22627.sg01,lilaLemma:127505,siquis,,substantiuum,,,,substantiuum
siremps,lilaLemma:124932,Fonseca1798.n27905.e02,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Sirempse</b> <small>l</small>,ontolex:Word,Fonseca1798.n27905.sg01,lilaLemma:124932,sirempse,l.,,He palavra composta de similis re ipsa.,,l.,He palavra composta de similis re ipsa.
siren,lilaLemma:21778,Cardoso1570.n22634.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Siren</b> -<b>enis</b>,ontolex:Word,Cardoso1570.n22634.sg01,lilaLemma:21778,siren,,,,,,
sis,lilaLemma:169711,Cardoso1570.n22646.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Sis</b> <b>ios</b>,ontolex:Word,Cardoso1570.n22646.sg01,lilaLemma:169711,sis,,,,,,
sisto,lilaLemma:124944,Cardoso1570.n22654.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Sisto</b> <b>is</b> <b>steti</b> <b>statum</b>,ontolex:Word,Cardoso1570.n22654.sg01,lilaLemma:124944,sisto,,,,,,
sitarchia,lilaLemma:124952,Fonseca1798.n27926.e02,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Sitarcia</b> <small>l</small> -<b>ae</b> <small>l</small>,ontolex:Word,Fonseca1798.n27926.sg01,lilaLemma:124952,sitarcia,l.,f.,,,l.,f.
setu,lilaIpoLemma:40993,Velez1744.n3164.e20,"VELEZ, António. ‘Index totius artis.’ In: Emmanuelis Alvari S. J. De Institutione Grammatica Libri Tres. Eborae: Typographia Academiae, 1744. pp. 366–661.",http://purl.pt/14821,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=8&Edicao=9,1744,Velez,<b>Situs</b> -<b>a</b> -<b>um</b>,ontolex:Word,Velez1744.n3164.sg20,lilaIpoLemma:40993,situs,at,Nomen,pr. item br.,,at,Nomen pr. item br.
situs,lilaLemma:124927,Cardoso1570.n22676.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Situs</b> <b>us</b>,ontolex:Word,Cardoso1570.n22676.sg01,lilaLemma:124927,situs,,,,,,
smegma,lilaLemma:124976,Cardoso1570.n22684.e02,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>smegma</b> <b>tis</b>,ontolex:Word,Cardoso1570.n22684.sg01,lilaLemma:124976,smegma,vel,,,,vel,
soccus,lilaLemma:124994,Cardoso1570.n22696.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Soccus</b> <b>i</b>,ontolex:Word,Cardoso1570.n22696.sg01,lilaLemma:124994,soccus,,,,,,
socer,lilaLemma:127507,Fonseca1798.n27966.e01,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Socerus</b> -<b>i</b>,ontolex:Word,Fonseca1798.n27966.sg01,lilaLemma:127507,socerus,,m.,,,,m.
audio,lilaLemma:90641,Faria1994.n29542.e01,"FARIA, Ernesto. Dicionário Escolar Latino-Português. 6.ed.. ed. Rio de Janeiro: MEC-FAE, 1994.",https://archive.org/details/DicionarioEscolarLatinoPortuguesDoMecPorErnestoFaria1962,,1962,Faria,<b>sōdēs</b>,,Faria1994.n29542.sg01,lilaLemma:90641,,,= si audes.,Obs.: Fórmula de polidez.,,,= si audes. <br> Obs.: Fórmula de polidez.
salpuga,lilaLemma:123230,Fonseca1798.n28039.e02,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Solipunga</b> <small>l</small> -<b>ae</b> <small>l</small>,ontolex:Word,Fonseca1798.n28039.sg01,lilaLemma:123230,solipunga,l.,f.,,,l.,f.
solium,lilaLemma:125079,Cardoso1570.n22776.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Solium</b> <b>ij</b>,ontolex:Word,Cardoso1570.n22776.sg01,lilaLemma:125079,solium,,,,,,
somnurnus,lilaLemma:125129,Fonseca1798.n28079.e02,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Somnurnus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>,ontolex:Word,Fonseca1798.n28079.sg01,lilaLemma:125129,somnurnus,l.,,,,l.,
soporo,lilaLemma:125164,Cardoso1570.n22841.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Soporo</b> -<b>as</b>,ontolex:Word,Cardoso1570.n22841.sg01,lilaLemma:125164,soporo,,,,,,
spadix,lilaLemma:125229,Cardoso1570.n22897.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Spadix</b> <b>icis</b>,ontolex:Word,Cardoso1570.n22897.sg01,lilaLemma:125229,spadix,,,,,,
spado,lilaLemma:125230,Cardoso1570.n22899.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Spado</b> <b>onis</b>,ontolex:Word,Cardoso1570.n22899.sg01,lilaLemma:125230,spado,,,,,,
sparsus,lilaIpoLemma:41310,Cardoso1570.n22902.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Sparsus</b> <b>us</b>,ontolex:Word,Cardoso1570.n22902.sg01,lilaIpoLemma:41310,sparsus,,,,,,
spatalium,lilaLemma:125258,Cardoso1570.n22924.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Spathalium</b> <b>ij</b>,ontolex:Word,Cardoso1570.n22924.sg01,lilaLemma:125258,spathalium,,,,,,
spatha,lilaLemma:125263,Fonseca1798.n28194.e01,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Spathe</b> -<b>es</b>,ontolex:Word,Fonseca1798.n28194.sg01,lilaLemma:125263,spathe,,f.,,,,f.
speculatus,lilaIpoLemma:41375,Fonseca1798.n28239.e01,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Speculatus</b> -<b>a</b> -<b>um</b>,ontolex:Word,Fonseca1798.n28239.sg01,lilaIpoLemma:41375,speculatus,,act. Vell. Pat. pass. Auct. vitae Hor. part. de Speculor,,,,act. Vell. Pat. pass. Auct. vitae Hor. part. de Speculor
speratus,lilaIpoLemma:41395,Fonseca1798.n28250.e01,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Speratus</b> -<b>i</b>,ontolex:Word,Fonseca1798.n28250.sg01,lilaIpoLemma:41395,speratus,,m.,,,,m.
speres,lilaLemma:158167,Fonseca1798.n28251.e02,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Speris</b> <small>l</small> -<b>is</b> <small>l</small>,ontolex:Word,Fonseca1798.n28251.sg01,lilaLemma:158167,speris,l.,f.,,,l.,f.
spico,lilaLemma:125369,Cardoso1570.n22999.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Spico</b> -<b>as</b>,ontolex:Word,Cardoso1570.n22999.sg01,lilaLemma:125369,spico,,,,,,
spiculum,lilaLemma:125373,Cardoso1570.n23001.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Spiculum</b> <b>i</b>,ontolex:Word,Cardoso1570.n23001.sg01,lilaLemma:125373,spiculum,,,,,,
spina,lilaLemma:125390,Cardoso1570.n23008.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Spina</b> -<b>ae</b>,ontolex:Word,Cardoso1570.n23008.sg01,lilaLemma:125390,spina,,,,,,
stacta,lilaLemma:125551,Cardoso1570.n23123.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Stacte</b> -<b>es</b>,ontolex:Word,Cardoso1570.n23123.sg01,lilaLemma:125551,stacte,,,,,,
stacta,lilaLemma:125551,Velez1744.n3207.e02,"VELEZ, António. ‘Index totius artis.’ In: Emmanuelis Alvari S. J. De Institutione Grammatica Libri Tres. Eborae: Typographia Academiae, 1744. pp. 366–661.",http://purl.pt/14821,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=8&Edicao=9,1744,Velez,<b>Stacte</b> -<b>es</b>,ontolex:Word,Velez1744.n3207.sg01,lilaLemma:125551,stacte,vel potiùs,,,,vel potiùs,
stacta,lilaLemma:125551,Fonseca1798.n28438.e02,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Stacte</b> <small>l</small> -<b>es</b> <small>l</small>,ontolex:Word,Fonseca1798.n28438.sg01,lilaLemma:125551,stacte,l.,f.,,,l.,f.
stadium,lilaLemma:125559,Cardoso1570.n23126.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Stadium</b> <b>ij</b>,ontolex:Word,Cardoso1570.n23126.sg01,lilaLemma:125559,stadium,,,,,,
statim,lilaLemma:125596,Fonseca1798.n28468.e01,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Statim</b>,ontolex:Word,Fonseca1798.n28468.sg01,lilaLemma:125596,statim,,adv.,,,,adv.
stator,lilaLemma:127315,Cardoso1570.n23158.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Stator</b> <b>oris</b>,ontolex:Word,Cardoso1570.n23158.sg01,lilaLemma:127315,stator,,,,,,
status,lilaLemma:127471,Cardoso1570.n23168.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Status</b> <b>us</b>,ontolex:Word,Cardoso1570.n23168.sg01,lilaLemma:127471,status,,,,,,
sterno,lilaLemma:125664,Cardoso1570.n23207.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Sterno</b> <b>is</b>,ontolex:Word,Cardoso1570.n23207.sg01,lilaLemma:125664,sterno,,,,,,
stillicidium,lilaLemma:125691,Cardoso1570.n23237.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Stillicidium</b> <b>ij</b>,ontolex:Word,Cardoso1570.n23237.sg01,lilaLemma:125691,stillicidium,,,,,,
stinguo,lilaLemma:125705,Cardoso1570.n23250.e02,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>stinguo</b> <b>is</b> <b>inxi</b>,ontolex:Word,Cardoso1570.n23250.sg01,lilaLemma:125705,stinguo,&,,,,&,
stips,lilaLemma:125720,Cardoso1570.n23267.e02,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>stipis</b> <b>pis</b>,ontolex:Word,Cardoso1570.n23267.sg01,lilaLemma:125720,stipis,vel,,,,vel,
stiria,lilaLemma:125727,Cardoso1570.n23279.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Stiria</b> -<b>ae</b>,ontolex:Word,Cardoso1570.n23279.sg01,lilaLemma:125727,stiria,,,,,,
locus,lilaLemma:110019,Faria1994.n30071.e01,"FARIA, Ernesto. Dicionário Escolar Latino-Português. 6.ed.. ed. Rio de Janeiro: MEC-FAE, 1994.",https://archive.org/details/DicionarioEscolarLatinoPortuguesDoMecPorErnestoFaria1962,,1962,Faria,<b>stlocus</b>,,Faria1994.n30071.sg01,lilaLemma:110019,,,"= locus Quint. 1, 4, 16.",,,,"= locus Quint. 1, 4, 16."
sto,lilaLemma:124554,Cardoso1570.n23290.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Sto</b> -<b>as</b>,ontolex:Word,Cardoso1570.n23290.sg01,lilaLemma:124554,sto,,,,,,
strategema,lilaLemma:125790,Fonseca1798.n28628.e02,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Strategema</b> <small>l</small> -<b>atis</b> <small>l</small>,ontolex:Word,Fonseca1798.n28628.sg01,lilaLemma:125790,strategema,l.,n.,,,l.,n.
strator,lilaLemma:125803,Cardoso1570.n23337.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Strator</b> <b>oris</b>,ontolex:Word,Cardoso1570.n23337.sg01,lilaLemma:125803,strator,,,,,,
strigilis,lilaLemma:125831,Cardoso1570.n23365.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Strigilis</b> <b>is</b>,ontolex:Word,Cardoso1570.n23365.sg01,lilaLemma:125831,strigilis,,,,,,
strigilis,lilaLemma:125831,Cardoso1570.n23366.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Strigilis</b> <b>is</b>,ontolex:Word,Cardoso1570.n23366.sg01,lilaLemma:125831,strigilis,,,,,,
strigilium,lilaLemma:158181,Fonseca1798.n28670.e02,"FONSECA, Pedro José. Parvum lexicum latinum lusitana interpretatione adjecta. Lisboa: Typographia Regia, 1798.",http://books.google.it/books?id=xZtEAAAAcAAJ,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=16&Edicao=17,1798,Fonseca,<b>Strigillium</b> <small>l</small> -<b>ii</b> <small>l</small>,ontolex:Word,Fonseca1798.n28670.sg01,lilaLemma:158181,strigillium,l.,n.,,,l.,n.
strobilus,lilaLemma:125845,Cardoso1570.n23380.e01,"CARDOSO, Jerônimo. Dictionarium latino lusitanicum & vice versa lusitanico latinum. Coimbra: João de Barreira,1570.",http://purl.pt/14265,http://clp.dlc.ua.pt/DICIweb/default.asp?url=Obras&Livro=5&Edicao=5,1570,Cardoso,<b>Strobilus</b> <b>i</b>,ontolex:Word,Cardoso1570.n23380.sg01,lilaLemma:125845,strobilus,,,,,,
