lemma,prefix,fullEntry
iam,Faria,"<b>jam</b> <br> <b>iam</b> <br> <small>adv.</small> <br> <small>Obs.: Emprega-se geralmente com relação ao presente e ao futuro, mas também pode referir-se ao passado Cíc. Or. 171. Donde o seu emprego como primeiro elemento dos compostos: jamdiu, jamdudum, jampridem. Como segundo elemento de composto ocorre: em etiam, nunciam, quoniam, quispiam, uspiam.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Agora, já, neste momento &ensp; <small>Plaut. Rud. 584; Cíc. Rep. 1. 58.</small> <br> <b>2</b> &ensp; <small>I-Donde</small> &ensp; Desde agora, daqui por diante, a partir deste momento &ensp; <small>Plaut. Aul. 820.</small> <br> <b>3</b> &ensp; <small>I-Donde</small> &ensp; Logo, dentro em pouco, brevemente, imediatamente &ensp; <small>Hor. O. 1. 4. 16; Verg. En. 4, 566.</small> <br> <b>4</b> &ensp; <small>I-Em sent. conclusivo:</small> &ensp; Ora, daí, então &ensp; <small>Cíc. Br. 68.</small> </p>"
iubeo,Faria,"<b>jubĕō</b> <b>-ēs</b> <b>-ēre</b> <b>jūssī, jūssum</b> <br> <b>iubĕō</b> <b>-ēs</b> <b>-ēre</b> <b>jūssī, jūssum</b> <br> <small>v. tr. e intr.</small> <br> <small>Obs.: Constrói-se com or inf.; com ut: com simples subjuntivo; com acus.; e com acus e dat.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Ordenar, mandar &ensp; <small>Cés. B. Gal. 1, 27, 2; Plaut. Most. 930; Cés. B. Gal. 3, 6, 1.</small> <br> <b>2</b> &ensp; <small>I-Na língua do direito público, tratando-se das resoluções políticas, das leis votadas pelo populus, significa:</small> &ensp; decidir, autorizar, sancionar &ensp; <small>Cíc. Verr. 2, 161.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado-Na língua familiar:</small> &ensp; convidar a, levar a, desejar &ensp; <small>Cíc. Fam. 14, 1, 2.</small> <br> <b>4</b> &ensp; <small>II-Daí:</small> &ensp; Saudar &ensp; <small>Ter. And. 533; Cíc. AI. 4, 14, 2.</small> </p>"
iudex,Faria,"<b>jūdex</b> <b>-ĭcis</b> <br> <b>iūdex</b> <b>-ĭcis</b> <br> <small>subs. m.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>Sent. próprio:</small> &ensp; O que mostra ou diz o direito, juiz, árbitro &ensp; <small>termo técnico:</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>judicem dicere T. Lív. 3. 56. 4 «escolher um juiz»: judicem ferre alicui Cíc. De Or. 2. 285 “propor a alguém um árbitro” Cíc. Fin. 3. 6; judex Phrygius Catu!. 61. 18 «o juiz frígio. i. e., Páris». </p>"
iudicium,Faria,"<b>jūdicĭum</b> <b>-ī</b> <br> <b>iūdicĭum</b> <b>-ī</b> <br> <small>subs. n.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio termo técnico:</small> &ensp; Ação de julgar, ofício de juiz &ensp; <small>C. N ep. A I. 6, 3.</small> <br> <b>2</b> &ensp; <small>I-Daí:</small> &ensp; Ação judicial, investigação judicial, processo &ensp; <small>Cíc. Br. 197.</small> <br> <b>3</b> &ensp; <small>I-Daí:</small> &ensp; Julgamento de uma questão, sentença, decisão &ensp; <small>Cíc. Dom. 45.</small> <br> <b>4</b> &ensp; <small>I-Daí:</small> &ensp; Tribunal: &ensp; <small></small> <br> <b>5</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Juízo, opinião, parecer &ensp; <small>Cíc. Br. 188.</small> <br> <b>6</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Faculdade de julgar, discemimento, razão, inteligência &ensp; <small>Cíc. Fin. 2, 33.</small> <br> <b>7</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Reflexão &ensp; <small>Cíc. Of. 1. 49.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>4</b><br>causa in judicium deducta Cíc. Opt. 19 «causa levada ao tribunal». </p>"
iubeo,Faria,<b>jussī</b> <br> <small>perf. de jubĕo.</small> <br> <small></small>
iubeo,Faria,<b>jussō</b> <br> <small>= jussĕro fuI. perf. de jubĕo Verg. En. 11. 467.</small> <br> <small></small>
iubeo,Faria,<b>justī</b> <br> <small>= jussīstī perf. de jubĕo Plau!. Men. 1. 146.</small> <br> <small></small>
legio,Faria,"<b>legĭō</b> <b>-ōnis</b> <br> <small>subs. f.</small> <br> <small>Obs.: Passou-se da 1ª para a 2ª acepção ou porque os soldados eram escolhidos por ocasião do recrutamento ou porque, originariamente, cada combatente tinha o direito de escolher um companheiro de armas.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Escolha, faculdade de escolher: &ensp; <small></small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; Legião &ensp; <small>divisão do exército romano Cés. B. Gal. 1. 42, 6.</small> <br> <b>3</b> &ensp; <small>III-Sent. figurado:</small> &ensp; Tropas, baterias &ensp; <small>Plaut. Caso 50.</small> <br> <b>4</b> &ensp; <small>IV-Sent. poético:</small> &ensp; Exército &ensp; <small>Verg. En. 9, 368.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>tua est legio Plaut. Men. 188 “a escolha é tua”. </p>"
lex,Faria,<b>lēgis</b> <br> <small>gen. sg. de lex.</small> <br> <small></small>
lex,Faria,"<b>lex</b> <b>lēgis</b> <br> <small>subs. f.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Lei &ensp; <small>direito escrito e promulgado.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; Convenção entre particulares, contrato: &ensp; <small></small> <br> <b>3</b> &ensp; <small>II-Daí</small> &ensp; Cláusula, condição &ensp; <small>C. Nep. Timot. 2.</small> <br> <b>4</b> &ensp; <small>II-Daí</small> &ensp; Conjunto de preceitos jurídicos aceitos pela assembléia dos cidadãos romanos, depois de terem sido ouvidos sobre o assunto &ensp; <small>Cíc. Br. 305:</small> <br> <b>5</b> &ensp; <small>III-Sent. figurado:</small> &ensp; Regra, preceito, obrigação &ensp; <small>Cíc. Ac. 2. 23.</small> <br> <b>6</b> &ensp; <small>IV-Sent. poético:</small> &ensp; Ordem: &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>lex mancipi Cíc. De Or. 1, 178 “contrato de venda”. <br> <br><b>4</b><br>suis legibus uti Cés. B. Gal. 1. 45, 3 “conservar sua independência falando de um povo”. <br> <br><b>6</b><br>sparsi sine lege capilli Ov. Her. 15. 73. “cabelos espalhados em desordem”. </p>"
licet,Faria,<b>licēbit</b> <br> <small>fut. de licet.</small> <br> <small></small>
licet,Faria,<b>licēssit</b> <br> <small>= licuĕrit Plaul. As. 603.</small> <br> <small></small>
licet,Faria,"<b>licĭtum est</b> <br> <small>= licŭit, perf. de licet.</small> <br> <small></small>"
licet,Faria,"<b>licitūrum esset</b> <br> <small>fut. em estilo indireto, de licet:</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Terá sido permitido &ensp; <small>Cíc. AI. 2. 1. 5.</small> </p>"
licet,Faria,<b>licŭit</b> <br> <small>perf. de licet.</small> <br> <small></small>
locus,Faria,"<b>locus</b> <b>-ī</b> <br> <small>subs. m. No plural: loci e loca</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Lugar, local, posição, situação &ensp; <small>Cés. B. Gal. 2. 4. 2.</small> <br> <b>2</b> &ensp; <small>II-Sents. técnicos</small> &ensp; Passo &ensp; <small>de um livro ou discurso Cíc. Verr. 4. 68.</small> <br> <b>3</b> &ensp; <small>II-Na língua retórica:</small> &ensp; Fundamento de um raciocínio, assunto de um discurso, pontos principais &ensp; <small>Cíc: Of. 1. 152.</small> <br> <b>4</b> &ensp; <small>II-Sents. diversos:</small> &ensp; Categoria, posição, situação, condição, estado, emprego &ensp; <small>Cíc. Clu. 150.</small> <br> <b>5</b> &ensp; <small>III-Sent. figurado:</small> &ensp; Ocasião, ensejo, oportunidade, época, tempo &ensp; <small>Cíc. Cael. 9.</small> <br> <b>6</b> &ensp; <small>III-Com ideia temporal-Em expressões:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>6</b><br>ad id locorum Sal. B. Jug. 63,6 «até este momento, até então»: postea loci Sal. B. Jug. 102. 1 «depois disso. i.e. em seguida». </p>"
magis,Faria,<b>mage</b> <br> <small>= magis.</small> <br> <small></small>
magis,Faria,"<b>magis</b> <br> <small>adv.</small> <br> <small>Obs.: Magis é o adv. empregado normalmente, para formar o comp. analítico no período clássico. Mage, forma arcaica de magis, ocorre em poesia ainda no período clássico Lucr: 4,79; Verg. En. 10, 481.</small>   <p> <b>1</b> &ensp; <small>I-Sent. geral</small> &ensp; Mais &ensp; <small>Cés. B. Gal. 3, 16.6; Cíc. fin. 3. 76.</small> <br> <b>2</b> &ensp; <small>I-Nas comparações:</small> &ensp; <small></small> <br> <b>3</b> &ensp; <small>I-Nas comparações:</small> &ensp; Antes, de preferência &ensp; <small>Cíc. Lae. 25: Cíc. At. 10. 8. 2.</small> <br> <b>4</b> &ensp; <small>II-Em construções especiais. reforçado por outro advérbio:</small> &ensp; <small></small> <br> <b>5</b> &ensp; <small>II-Em construções especiais. reforçado por outro advérbio:</small> &ensp; <small></small> <br> <b>6</b> &ensp; <small>II-Em construções especiais. reforçado por outro advérbio:</small> &ensp; <small></small> <br> <b>7</b> &ensp; <small>II-Em construções especiais. reforçado por outro advérbio:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>Magis ... quam: “mais ... do que”, disertus magis quam sapiens Cíc. A I. 10. I. 4 “mais loquaz do que prudente” Cíc. Tusc. 3. 10: Cés.B. Gal. 1. 40. <br> <br><b>4</b><br>Multo magis Cíc. Fam. 16. 19 “muito mais”: <br> <br><b>5</b><br>magis etiam Cíc. Br. 325 “mais ainda, muito mais”: <br> <br><b>6</b><br>eo magis Cíc. Verr. 3. 1 “tanto mais”: <br> <br><b>7</b><br>hoc magis Cés. B. Civ. 2, 20 “tanto mais”. </p>"
magnus,Faria,"<b>magnī</b> <br> <small>gen. de preço, v. magnus.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; De grande valor, muito. &ensp; <small></small> </p>"
manus,Faria,"<b>manus</b> <b>-ūs</b> <br> <small>subs. f.</small> <br> <small>Obs.: Manus aparece como segundo termo de compostos em: quadrimanus, centimanus, etc.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Mão &ensp; <small>parte do corpo humano Cíc. Fam. 3, 6, 2.</small> <br> <b>2</b> &ensp; <small>II-Sent. figurado</small> &ensp; Mão &ensp; <small>Plaut. Pers. 855;</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado</small> &ensp; Mão, símbolo da força e instrumento de luta ou trabalho, mão armada, força das armas, combate, peleja: &ensp; <small></small> <br> <b>4</b> &ensp; <small>II-Sent. figurado</small> &ensp; Autoridade, poder &ensp; <small>termo jurídico:</small> <br> <b>5</b> &ensp; <small>II-Sent. figurado</small> &ensp; Mão, trabalho, obra do homem &ensp; <small>Cíc. c. M. 38.</small> <br> <b>6</b> &ensp; <small>II-Sent. figurado</small> &ensp; Letra, modo de escrever &ensp; <small>Cíc. AI. 7, 2, 3.</small> <br> <b>7</b> &ensp; <small>II-Sent. figurado</small> &ensp; Ação &ensp; <small>T. Lív. 2, 33, 5.</small> <br> <b>8</b> &ensp; <small>II-Sent. figurado</small> &ensp; Força, corpo de tropas, turba, punhado &ensp; <small>de homens Cíc. Verr. 4, 96.</small> <br> <b>9</b> &ensp; <small>II-Sent. figurado</small> &ensp; Tromba de elefante &ensp; <small>Cíc. Nal. 2, 120.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>occasio in manibus est T. Lív. 7, 36, 10 “a ocasião está nas mãos”; inter manus esse Verg. En. 11, 311 “estar entre as mãos, i. e., palpável, manifesto”. <br> <br><b>3</b><br>manum committere Teucris Verg. En. 12. 60 “travar combate com os troianos”: manu decertare Cíc. Of. 1, 81 “procurar na força a solução de um conflito”. <br> <br><b>4</b><br>cum mulier viro in manum convenit Cíc. Top. 23 “quando uma mulher fica sob a autoridade poder legal de um marido = quando se casa” . </p>"
ego,Faria,<b>mē</b> <br> <small>acus. e abl. de ego.</small> <br> <small></small>
meus,Faria,<b>meāmet</b> <br> <small>e</small> <b>meāpte</b> <br> <small>ant. abl. f. = mea ipsa.</small> <br> <small></small>
ego,Faria,"<b>mēcum</b> <br> <small>= cum me.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Comigo, v. cum. &ensp; <small></small> </p>"
ego,Faria,<b>med</b> <br> <small>abl. arc. de ego = me.</small> <br> <small></small>
ego,Faria,<b>memet</b> <br> <small></small> <br> <small>v. egomet.</small>
meus,Faria,<b>meōpte</b> <br> <small>= meo ipso.</small> <br> <small></small>
meus,Faria,<b>mepte</b> <br> <small>= meōpte.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; A mim mesmo. &ensp; <small></small> </p>
meus,Faria,<b>meum</b> <b>-i</b> <br> <small>pron. n. usado substant.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sing.:</small> &ensp; meu bem. &ensp; <small></small> <br> <b>2</b> &ensp; <small>II-Pl.:</small> &ensp; meus bens &ensp; <small>Cíc. Par. 8.</small> </p>
meus,Faria,"<b>meus</b> <b>-a</b> <b>-um</b> <br> <small>pronome possessivo</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Meu, minha, que me pertence &ensp; <small>Cíc. Planc. 26.</small> <br> <b>2</b> &ensp; <small>II-Na língua afetiva</small> &ensp; Querido, que me é querido: &ensp; <small></small> <br> <b>3</b> &ensp; <small>III-Em locuções:</small> &ensp; <small></small> <br> <b>4</b> &ensp; <small>III-Em locuções:</small> &ensp; <small></small> <br> <b>5</b> &ensp; <small>III-Em locuções:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>mi Tiro Cíc. Fam. 16, 20 “ó meu querido Tirão”. <br> <br><b>3</b><br>meum est com infint.: “pertence-me, é meu direito, é meu dever”. <br> <br><b>4</b><br>non est meum Ter. Heaut. 549 “não é minha maneira de”. <br> <br><b>5</b><br>Meus est Plaut. Mil. 334 “é meu, está seguro”. </p>"
ego,Faria,<b>mihi</b> <br> <small>dat. de ego.</small> <br> <small></small>
ego,Faria,<b>mihimet</b> <br> <small>dat. de egomet.</small> <br> <small></small>
ego,Faria,<b>mihīpte</b> <br> <small></small> <br> <small>v. ego.</small>
miles,Faria,"<b>mīles</b> <b>-ĭtis</b> <br> <small>subs. m.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Soldado &ensp; <small>Cés. B. Gal. 1, 7, 2.</small> <br> <b>2</b> &ensp; <small>I-Daí:</small> &ensp; Soldados, exércitos &ensp; <small>sing. coletivo Verg. En. 2. 495.</small> <br> <b>3</b> &ensp; <small>II-Sent. particular:</small> &ensp; Soldado de infantaria &ensp; <small>Cés. B. Gal. 5, 10, 1.</small> <br> <b>4</b> &ensp; <small>III-Sent. figurado:</small> &ensp; Que faz parte da comitiva, do cortejo de uma deusa &ensp; <small>Ov. Mel. 2, 415.</small> <br> <b>5</b> &ensp; <small>III-Sent. figurado:</small> &ensp; Peão &ensp; <small>no jogo de xadrez Ov. Trist. 2, 477.</small> </p>"
miles,Faria,<b>mīlĭtis</b> <br> <small>gen. de mīles.</small> <br> <small></small>
mitto,Faria,<b>misī</b> <br> <small>perf. de mitto.</small> <br> <small></small>
mitto,Faria,<b>mistī</b> <br> <small>= misīstī. perf. sincopado de mitto.</small> <br> <small></small>
mitto,Faria,"<b>mittō</b> <b>-is</b> <b>-ĕre</b> <b>mīsī, missum</b> <br> <small>v. tr.</small> <br> <small>Obs.: Perf. sincopado: misti = misisti Catul. 14, 14. Inf. pass. are. mittier Lucr. 4, 43.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Deixar ir, deixar partir, soltar, largar &ensp; <small>Ter. Ad. 780; Hor. A. Poét. 476.</small> <br> <b>2</b> &ensp; <small>I-Daí</small> &ensp; Lançar, atirar &ensp; <small>Cés. B. Civ. 3, 93, 1; Hor. Sál. 2, 7, 17.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Omitir, silenciar, passar em silêncio, pôr de lado &ensp; <small>Cíc. Verr. 4, 116; Cíc. Br. 258.</small> <br> <b>4</b> &ensp; <small>II-Posteriormente:</small> &ensp; Enviar, mandar &ensp; <small>Cés. B. Gal. 1, 18; 10; Cíc. Tusc. 1, 97.</small> <br> <b>5</b> &ensp; <small>II-Posteriormente:</small> &ensp; Licenciar, despedir &ensp; <small>Cíc. Br. 218; Cíc. Phil. 5, 53.</small> <br> <b>6</b> &ensp; <small>II-Posteriormente:</small> &ensp; Tirar sangue, sangrar &ensp; <small>sent. físico e moral Cíc. At. 6, 1, 2.</small> <br> <b>7</b> &ensp; <small>II-Loc.</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>7</b><br>manu mittere: “libertar” Plaut. Poen. 100; mittere se in foedera: “ligar -se por tratado”; mittere se in aliquem: “atacar alguém”; mittere in suffragium: “mandar votar”; mittere sub jugum ou sub jugo: “fazer passar as legiões sob o jugo”. </p>"
modo,Faria,"<b>modo</b> <br> <small>adv.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Somente, nem mais, nem menos, apenas &ensp; <small>Cíc. Fam. 12, 5.</small> <br> <b>2</b> &ensp; <small>Com subj. ou com ut:</small> &ensp; contanto que, sob a condição de &ensp; <small>Cíc. Oi. 2, 51.</small> <br> <b>3</b> &ensp; <small></small> &ensp; Não somente ... mas ainda: &ensp; <small></small> <br> <b>4</b> &ensp; <small></small> &ensp; Não somente e não... mas ainda &ensp; <small>Cíc. Fam. 9, 26, 4.</small> <br> <b>5</b> &ensp; <small>Sent. temporal:</small> &ensp; Neste momento, imediatamente &ensp; <small>plaut. Trin. 908.</small> <br> <b>6</b> &ensp; <small>Sent. temporal:</small> &ensp; Agora mesmo, ainda há pouco, ainda agora &ensp; <small>Cíc. Verr. 4, 7.</small> <br> <b>7</b> &ensp; <small>Sent. temporal:</small> &ensp; Pouco depois &ensp; <small>T. Lív. 26, 15, 3.</small> <br> <b>8</b> &ensp; <small></small> &ensp; Modo... modo: ora um... ora outro, ora... ora, sucessivamente, frequentemente &ensp; <small>Cíc. Nat. 1, 47.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>3</b><br>non modo consilio, verum etiam casu Cíc. Agr. 2, 6 «não digo com reflexão, mas mesmo por acaso». </p>"
modus,Faria,"<b>modus</b> <b>-ī</b> <br> <small>subs. m.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Medida de superfície, medida agrária, medida, comprimento, altura, circunferência, dimensão: &ensp; <small></small> <br> <b>2</b> &ensp; <small>II-Sent. moral</small> &ensp; Medida que não deve ser ultrapassada, moderação, meio-termo, lei, regra &ensp; <small>Cíc. Of. 1, 104.</small> <br> <b>3</b> &ensp; <small>II-Na língua retórica e musical:</small> &ensp; Medida rítmica, cadência, compasso musical &ensp; <small>T. Lív. 7, 2, 4; Cíc. Br. 32.</small> <br> <b>4</b> &ensp; <small>III-Sents. diversos:</small> &ensp; Limite, termo, fim &ensp; <small>Cíc. Verr. 2, 145.</small> <br> <b>5</b> &ensp; <small>III-Sents. diversos:</small> &ensp; Maneira de se encaminhar, conduta, comportamento &ensp; <small>Cíc. Marc. 1.</small> <br> <b>6</b> &ensp; <small>III-Sents. diversos:</small> &ensp; Modo, maneira, método, forma &ensp; <small>Cíc. Rep. 1, 46.</small> <br> <b>7</b> &ensp; <small>III-Em locuções:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>~ agri Cíc. A t. 13, 33. 2 “medida de um campo”. <br> <br><b>7</b><br>bono modo Cat. Agr. 5, 2 “honestamente, sem exagerar”; nullo modo Cíc. Verr. 2, 186 “de maneira alguma”; omni modo Cíc. A 1. 6. 2,7 “de toda maneira”; miris modis T. Lív. 1, 57,6 “de maneira admirável”; isto modo C íc. Br. 296 “à tua maneira”; miserandum in modum Cíc. Verr. 4. 31; Provo5 «de maneira lamentável»; ad hune modum Cés. B. Gal. 3, 13, 1 “desta maneira”; cojusque modi Cíc. Verr. 4.7 “de toda espécie”. </p>"
