"lemma","I a.C._Freq","I a.C._NormFreq","I d.C._Freq","I d.C._NormFreq","II d.C._Freq","II d.C._NormFreq","IV d.C._Freq","IV d.C._NormFreq","period_DP"
"Agathocles",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Agedincum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"agellus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Agenor",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"ager",133,6.1903653711892,5,0.764876854826373,3,7.85340314136126,1,2.24668613794653,0.199767893752733
"Ager",7,0.3258087037468,0,0,0,0,0,0,0.255262729166594
"agger",11,0.511985105887829,0,0,0,0,0,0,0.255262729166594
"aggredior",11,0.511985105887829,10,1.52975370965275,1,2.61780104712042,0,0,0.260165828396726
"aggrego",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"agilitas",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"agitatio",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"agite",13,0.605073306958343,5,0.764876854826373,0,0,0,0,0.051184920461605
"agito",23,1.07051431231091,12,1.83570445158329,4,10.4712041884817,0,0,0.170422238653137
"agmen",23,1.07051431231091,4,0.611901483861098,0,0,0,0,0.107114581018446
"agna",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"agnosco",13,0.605073306958343,7,1.07082759675692,0,0,0,0,0.123407142683827
"agnus",3,0.139632301605771,5,0.764876854826373,0,0,0,0,0.398407142683827
"ago",382,17.7798464044682,124,18.968945999694,8,20.9424083769633,3,6.74005841383959,0.0154849773328967
"agrarii",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"agrarius",9,0.418896904817314,0,0,0,0,0,0,0.255262729166594
"agrestis",12,0.558529206423086,2,0.305950741930549,0,0,0,0,0.112405586309452
"agricola",10,0.465441005352572,2,0.305950741930549,0,0,0,0,0.0885960624999278
"agricultura",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"agrigentini",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"agrigentinus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Agrigentum",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"Agrippa",1,0.0465441005352572,2,0.305950741930549,1,2.61780104712042,0,0,0.510165828396726
"agyrinenses",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"agyrinensis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Agyrium",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Ahala",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"Aiax",3,0.139632301605771,6,0.917852225791647,0,0,0,0,0.440073809350494
"aio",79,3.67698394228532,49,7.49579317729845,0,0,28,62.9072118625028,0.25156832871025
"ala",3,0.139632301605771,5,0.764876854826373,0,0,0,0,0.398407142683827
"alacer",9,0.418896904817314,5,0.764876854826373,0,0,0,0,0.130549999826684
"alacritas",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"alarii",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Alaudae",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Alba",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"albani",1,0.0465441005352572,0,0,1,2.61780104712042,0,0,0.486758685712899
"Albanum",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"albanus",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"albico",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"albinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"albius",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Albunea",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"albus",9,0.418896904817314,1,0.152975370965275,0,0,0,0,0.155262729166594
"alces",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Alcides",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"alcyoneum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"alea",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"aleator",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"ales",3,0.139632301605771,6,0.917852225791647,0,0,0,0,0.440073809350494
"Aletes",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Alexander",3,0.139632301605771,1,0.152975370965275,1,2.61780104712042,0,0,0.186758685712899
"Alexandrea",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Alexandria",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Alexandrini",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"alexandrinus",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Alexis",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"alfenus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Algidus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"algor",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"alia",21,0.9774261112404,7,1.07082759675692,0,0,0,0,0.0286698718504217
"alibi",1,0.0465441005352572,0,0,1,2.61780104712042,0,0,0.486758685712899
"alienatio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"alienigena",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"alieno",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"alienum",3,0.139632301605771,10,1.52975370965275,1,2.61780104712042,0,0,0.545880114111012
"alienus",93,4.32860134977892,51,7.801743919229,2,5.23560209424084,0,0,0.123179527026863
"alienus2",8,0.372352804282057,1,0.152975370965275,0,0,0,0,0.144151618055483
"aliger",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"alioqui",2,0.0930882010705143,9,1.37677833868747,0,0,2,4.49337227589306,0.604132431274353
"aliqua",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"aliqua2",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"aliquamdiu",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"aliquando",56,2.6064696299744,31,4.74223649992351,0,0,0,0,0.129728981764287
"aliquanto",12,0.558529206423086,0,0,1,2.61780104712042,0,0,0.242021414879494
"aliquantum",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"aliquantum2",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"aliquantus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"aliquis",352,16.3835233884105,201,30.7480495640202,2,5.23560209424084,1,2.24668613794653,0.134917934050734
"aliquot",17,0.791249709099372,3,0.458926112895824,0,0,0,0,0.105262729166594
"aliquotiens",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"aliter",31,1.44286711659297,22,3.36545816123604,0,0,0,0,0.188501482306469
"alium",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"aliunde",1,0.0465441005352572,3,0.458926112895824,0,0,0,0,0.523407142683827
"alius",470,21.8757272515709,218,33.3486308704299,11,28.7958115183246,10,22.4668613794653,0.0831559553360777
"allaboro",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"allecto",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"allegatio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"allego2",1,0.0465441005352572,1,0.152975370965275,1,2.61780104712042,0,0,0.426832495063393
"allicio",3,0.139632301605771,2,0.305950741930549,0,0,0,0,0.173407142683827
"alligo",4,0.186176402141029,10,1.52975370965275,0,0,1,2.24668613794653,0.49131191845384
"allino",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"Allobroges",35,1.629043518734,0,0,0,0,0,0,0.255262729166594
"Allobrox",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"alloquor",2,0.0930882010705143,3,0.458926112895824,0,0,0,0,0.373407142683827
"almus",3,0.139632301605771,2,0.305950741930549,0,0,0,0,0.173407142683827
"alo",20,0.930882010705143,9,1.37677833868747,1,2.61780104712042,0,0,0.0934991617300598
"Alpes",9,0.418896904817314,0,0,0,0,0,0,0.255262729166594
"Alpinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Alsiense",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"alsus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"altare",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"alte",5,0.232720502676286,8,1.2238029677222,1,2.61780104712042,0,0,0.403022971253869
"alter",218,10.1466139166861,61,9.33149762888175,5,13.0890052356021,0,0,0.0272326824851274
"altercatio",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"alternus",3,0.139632301605771,9,1.37677833868747,0,0,0,0,0.523407142683827
"alteruter",2,0.0930882010705143,0,0,0,0,1,2.24668613794653,0.317904775770012
"altitudo",15,0.698161508028857,3,0.458926112895824,0,0,1,2.24668613794653,0.0819394347611683
"altum",11,0.511985105887829,11,1.68272908061802,0,0,0,0,0.273407142683827
"altus",36,1.67558761926926,43,6.57794095150681,0,0,0,0,0.317710940152182
"alueolus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"alueus",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"alumnus",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"aluntini",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"aluntinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Aluntium",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"aluta",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"amabilis",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"Amalthea",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Amaltheum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"amans",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"amans2",15,0.698161508028857,3,0.458926112895824,0,0,0,0,0.0885960624999278
"amanter",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"Amanus",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"amaracus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"amarus",3,0.139632301605771,2,0.305950741930549,0,0,0,0,0.173407142683827
"amator",6,0.279264603211543,1,0.152975370965275,0,0,0,0,0.112405586309452
"Amazonis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ambactus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ambages",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"ambarri",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"ambiani",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"ambiguus",2,0.0930882010705143,2,0.305950741930549,1,2.61780104712042,0,0,0.360165828396726
"ambiliati",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ambio",2,0.0930882010705143,3,0.458926112895824,0,0,0,0,0.373407142683827
"Ambiorix",16,0.744705608564114,0,0,0,0,0,0,0.255262729166594
"ambitio",16,0.744705608564114,10,1.52975370965275,2,5.23560209424084,0,0,0.188737256968155
"ambitiosus",4,0.186176402141029,6,0.917852225791647,1,2.61780104712042,0,0,0.396529464760363
"ambitus",16,0.744705608564114,3,0.458926112895824,3,7.85340314136126,0,0,0.123122322076536
"ambiuareti",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ambiuius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ambo",10,0.465441005352572,8,1.2238029677222,0,0,0,0,0.217851587128272
"ambrosius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ambubaia",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ambulatio",3,0.139632301605771,1,0.152975370965275,0,0,0,0,0.0286698718504217
"ambulo",7,0.3258087037468,2,0.305950741930549,0,0,6,13.4801168276792,0.384571442436679
"amburo",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"amece",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"amens",19,0.884337910169886,2,0.305950741930549,0,0,0,0,0.160024633928499
"amentia",20,0.930882010705143,0,0,0,0,0,0,0.255262729166594
"amica",5,0.232720502676286,8,1.2238029677222,0,0,0,0,0.388791758068443
"amicio",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"amicitia",229,10.6585990225739,28,4.28331038702769,5,13.0890052356021,0,0,0.13515118587186
"amictus",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"amicus",259,12.0549220386316,48,7.34281780633318,3,7.85340314136126,0,0,0.0907466001343363
"amicus2",42,1.9548522224808,0,0,0,0,0,0,0.255262729166594
"Amisus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"amitto",72,3.35117523853852,26,3.97735964509714,1,2.61780104712042,0,0,0.0360334053100899
"amnis",4,0.186176402141029,9,1.37677833868747,0,0,0,0,0.46571483499152
"amo",98,4.5613218524552,27,4.13033501606241,1,2.61780104712042,0,0,0.0330405069443722
"amoenitas",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"amoenus",5,0.232720502676286,2,0.305950741930549,0,0,0,0,0.0591214283981129
"amor",86,4.00279264603212,29,4.43628575799296,3,7.85340314136126,0,0,0.0313522690746926
"Amor",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"amoueo",6,0.279264603211543,1,0.152975370965275,0,0,0,0,0.112405586309452
"amphora",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"ample",44,2.04794042355132,4,0.611901483861098,0,0,1,2.24668613794653,0.158201518542049
"amplector",7,0.3258087037468,1,0.152975370965275,0,0,0,0,0.130262729166594
"amplexor",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"amplexus",2,0.0930882010705143,2,0.305950741930549,0,0,0,0,0.273407142683827
"amplifico",7,0.3258087037468,1,0.152975370965275,0,0,0,0,0.130262729166594
"amplio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"amplitudo",14,0.6516174074936,0,0,0,0,0,0,0.255262729166594
"amplius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"amplus",87,4.04933674656737,7,1.07082759675692,4,10.4712041884817,0,0,0.170592843450922
"amputatio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"amputo",2,0.0930882010705143,3,0.458926112895824,0,0,0,0,0.373407142683827
"Amycus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"amystis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"an",191,8.88992320223412,84,12.8499311610831,3,7.85340314136126,3,6.74005841383959,0.0723395270254642
"an2",20,0.930882010705143,21,3.21248279027077,1,2.61780104712042,0,0,0.28397535220625
"anagnostes",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Anartes",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"anatocismus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"anceps",5,0.232720502676286,5,0.764876854826373,1,2.61780104712042,0,0,0.305620373851272
"Anchises",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ancilla",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"Ancona",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ancora",8,0.372352804282057,1,0.152975370965275,0,0,0,0,0.144151618055483
"Andecumborius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Andes",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Andria",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Andromacha",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"angiportum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"angiportus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ango",13,0.605073306958343,1,0.152975370965275,1,2.61780104712042,0,0,0.175354748212827
"angor",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"anguis",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"angulus",2,0.0930882010705143,7,1.07082759675692,0,0,0,0,0.551184920461605
"anguste",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"angustia",9,0.418896904817314,1,0.152975370965275,0,0,0,0,0.155262729166594
"angustum",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"angustus",10,0.465441005352572,7,1.07082759675692,0,0,0,0,0.18517184856618
"anhelitus",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"anhelo",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"anima",20,0.930882010705143,17,2.60058130640967,0,0,1,2.24668613794653,0.231662795646822
"animaduersio",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"animaduerto",36,1.67558761926926,2,0.305950741930549,0,0,0,0,0.202631150219226
"animal",5,0.232720502676286,48,7.34281780633318,0,0,0,0,0.679067520042318
"animans",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"animatus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"animose",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"animosus",4,0.186176402141029,3,0.458926112895824,0,0,0,0,0.201978571255256
"animus",458,21.3171980451478,244,37.325990515527,7,18.3246073298429,0,0,0.117553828156324
"Anio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"annalis",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"annianus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"anniuersarius",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"Annius",11,0.511985105887829,0,0,0,0,0,0,0.255262729166594
"annona",4,0.186176402141029,0,0,1,2.61780104712042,0,0,0.242021414879494
"annus",158,7.35396788457063,26,3.97735964509714,4,10.4712041884817,2,4.49337227589306,0.0946529938268621
"annuum",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"annuus",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"anquiro",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"ansa",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Anser",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ante",99,4.60786595299046,35,5.35413798378461,3,7.85340314136126,3,6.74005841383959,0.0375944136905484
"ante2",174,8.09867349313475,22,3.36545816123604,0,0,0,0,0.143017831207411
"antea",77,3.5838957412148,0,0,0,0,0,0,0.255262729166594
"antecapio",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"antecedo",8,0.372352804282057,8,1.2238029677222,0,0,0,0,0.273407142683827
"antecello",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"anteeo",2,0.0930882010705143,2,0.305950741930549,0,0,0,0,0.273407142683827
"antefero",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"antehac",3,0.139632301605771,1,0.152975370965275,0,0,0,0,0.0286698718504217
"antelucanus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"antemna",4,0.186176402141029,2,0.305950741930549,0,0,0,0,0.106740476017161
"Antenor",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"antepono",22,1.02397021177566,0,0,0,0,0,0,0.255262729166594
"antequam",24,1.11705841284617,17,2.60058130640967,2,5.23560209424084,0,0,0.202026293513005
"antestor",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"anteuerto",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Antheus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"antias",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"antias2",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Antigonus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Antilibanus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Antiochia",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Antiochus",12,0.558529206423086,0,0,0,0,0,0,0.255262729166594
"Antipho",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"antiqui",4,0.186176402141029,1,0.152975370965275,1,2.61780104712042,0,0,0.153425352379566
"antiquitas",3,0.139632301605771,2,0.305950741930549,0,0,0,0,0.173407142683827
"antiquitus",5,0.232720502676286,0,0,1,2.61780104712042,0,0,0.242021414879494
"antiquo",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"antiquus",38,1.76867582033977,11,1.68272908061802,3,7.85340314136126,0,0,0.0444509934052069
"antistes",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"antistita",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"antistius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Antium",15,0.698161508028857,0,0,0,0,0,0,0.255262729166594
"antius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"antonianus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Antonius",188,8.75029090062834,0,0,6,15.7068062827225,0,0,0.242021414879494
"antrum",3,0.139632301605771,3,0.458926112895824,0,0,0,0,0.273407142683827
"anulus",9,0.418896904817314,1,0.152975370965275,1,2.61780104712042,0,0,0.151112323970403
"anus",3,0.139632301605771,2,0.305950741930549,0,0,0,0,0.173407142683827
"anxius",3,0.139632301605771,5,0.764876854826373,1,2.61780104712042,0,0,0.426832495063393
"Anxur",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Apamea",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"apamensis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Apella",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Apelles",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"apello",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Apenas",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Apenninus",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"aper",3,0.139632301605771,7,1.07082759675692,0,0,0,0,0.473407142683827
"aperio",24,1.11705841284617,6,0.917852225791647,0,0,2,4.49337227589306,0.0523341716032736
"aperte",29,1.34977891552246,1,0.152975370965275,0,0,0,0,0.221929395833261
"apertus",28,1.3032348149872,7,1.07082759675692,0,0,0,0,0.0552627291665945
"apex",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"aphractum",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"apis",2,0.0930882010705143,4,0.611901483861098,0,0,0,0,0.440073809350494
"apium",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"apollinaris",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Apollo",18,0.837793809634629,2,0.305950741930549,0,0,0,0,0.155262729166594
