lemma,collocate,pos,LogL,LR,MI,LogDice,allMethods,score,scoreADJ,scoreSUBST,scoreADV,scoreVERB,scoreFUNC
ago,is,determinante,31,1.6,1.6,9.9,44.1,20,0,0,0,0,0
ago,uita,substantivo,12.5,2.5,2.2,9.8,27,20,0,20,0,0,0
ago,aliquis,pronome,12.2,2.2,2.1,9.8,26.3,20,0,0,0,0,0
ago,bene,advérbio,13.1,3.2,2.7,9.8,28.8,20,0,0,20,0,0
ago,alius,determinante,9.3,1.9,1.8,9.7,22.7,20,0,0,0,0,0
ago,cum,conj.subord.,11.6,1.2,1.4,9.6,23.8,20,0,0,0,0,20
ago,senatus,substantivo,7.2,1.9,1.9,9.5,20.5,20,0,20,0,0,0
ago,seuere,advérbio,20.8,6.6,4.9,9.5,41.8,20,0,0,20,0,0
ago,res,substantivo,7.7,1.2,1.3,9.5,19.7,20,0,20,0,0,0
ago,currus,substantivo,16,5.3,4.1,9.5,34.9,20,0,20,0,0,0
ago,coepi,verbo,15.6,5.2,4.1,9.5,34.4,20,0,0,0,20,0
ago,negotium,substantivo,8.6,3.4,2.8,9.4,24.2,20,0,20,0,0,0
ago,malo,verbo,7.6,3.1,2.7,9.3,22.7,20,0,0,0,20,0
ago,coepio,verbo,6.8,2.9,2.5,9.3,21.5,20,0,0,0,20,0
ago,hic2,advérbio,6.6,2.8,2.5,9.3,21.2,20,0,0,20,0,0
ago,annus,substantivo,5,2.4,2.2,9.2,18.8,20,0,20,0,0,0
aio,se,pronome,12,4.3,3.4,10,29.7,20,0,0,0,0,0
aio,ille,determinante,50.3,3.1,2.6,9.7,65.7,30,0,0,0,0,0
aio,ut,conj.subord.,52.3,3.1,2.6,9.7,67.7,30,0,0,0,0,30
aio,sui,pronome,7.4,2,1.8,8.9,20.1,20,0,0,0,0,0
aio,tu,pronome,6.8,1.7,1.6,8.8,18.9,20,0,0,0,0,0
aio,et,conj.coord.,14.1,1.6,1.5,8.7,25.9,20,0,0,0,0,0
alienus,aes,substantivo,349.9,10.2,6.9,12.8,379.8,50,0,50,0,0,0
alienus,bonum,substantivo,10.3,3.8,3.3,9.9,27.3,20,0,20,0,0,0
alienus,locus,substantivo,9.2,2.9,2.6,9.5,24.2,20,0,20,0,0,0
alienus,tempus,substantivo,6.2,2.7,2.5,9.3,20.7,20,0,20,0,0,0
alienus,in,preposição,12.3,1.5,1.7,8.8,24.3,20,0,0,0,0,20
alienus,non,advérbio,6.8,1.4,1.6,8.7,18.5,10,0,0,10,0,0
aliquando,tandem,advérbio,28.6,6.6,5.2,11,51.4,20,0,0,20,0,0
aliquando,et2,advérbio,23.4,5.7,4.5,10.7,44.3,20,0,0,20,0,0
aliquando,aliquis,pronome,8.1,3.2,2.9,9.3,23.5,20,0,0,0,0,0
aliquando,iste,determinante,6.6,2.8,2.6,9.1,21.1,20,0,0,0,0,0
aliquando,nos,pronome,6.3,2.8,2.6,9,20.7,20,0,0,0,0,0
aliquis,ratio,substantivo,27.6,3.6,3,10.2,44.4,20,0,20,0,0,0
aliquis,ex,preposição,29.7,2.1,2.1,10.2,44.1,20,0,0,0,0,20
aliquis,aut,conj.coord.,22.8,2.1,2,10.1,37,20,0,0,0,0,0
aliquis,cottidie,advérbio,28.9,4.9,3.9,10.1,47.8,20,0,0,20,0,0
aliquis,tamen,advérbio,17,2.3,2.2,10,31.5,20,0,0,20,0,0
aliquis,fors,advérbio,17.9,3.5,3,9.9,34.3,20,0,0,20,0,0
aliquis,casus,substantivo,17.7,3.9,3.3,9.8,34.7,20,0,20,0,0,0
aliquis,ago,verbo,11.3,2.1,2.1,9.8,25.3,20,0,0,0,20,0
aliquis,spes,substantivo,12.7,2.8,2.5,9.8,27.8,20,0,20,0,0,0
aliquis,scribo,verbo,11.2,2.3,2.2,9.8,25.5,20,0,0,0,20,0
aliquis,dico,verbo,10.7,1.5,1.6,9.7,23.5,20,0,0,0,20,0
aliquis,modus,substantivo,9.9,2.4,2.2,9.7,24.2,20,0,20,0,0,0
aliquis,pretium,substantivo,19.6,5,4,9.7,38.3,20,0,20,0,0,0
aliquis,habeo,verbo,8.6,1.5,1.6,9.7,21.4,20,0,0,0,20,0
aliquis,cum,conj.subord.,11.3,1.1,1.4,9.7,23.5,20,0,0,0,0,20
aliquis,pars,substantivo,8.4,2.1,2.1,9.6,22.2,20,0,20,0,0,0
aliquis,puto,verbo,5.9,1.7,1.8,9.5,18.9,20,0,0,0,20,0
aliquis,bonum,substantivo,6.6,2.4,2.2,9.4,20.6,20,0,20,0,0,0
aliquis,proficio,verbo,13.4,4.7,3.8,9.4,31.3,20,0,0,0,20,0
aliquis,semper,advérbio,5.2,2,2,9.4,18.6,10,0,0,10,0,0
aliquis,suspicio,substantivo,9.5,3.6,3.1,9.4,25.6,20,0,20,0,0,0
