"lemma","Prosa histórica_Freq","Prosa histórica_NormFreq","Prosa filosófica_Freq","Prosa filosófica_NormFreq","Prosa oratória_Freq","Prosa oratória_NormFreq","Prosa epistolográfica_Freq","Prosa epistolográfica_NormFreq","Poesia lírica_Freq","Poesia lírica_NormFreq","Poesia didática_Freq","Poesia didática_NormFreq","Poesia trágica_Freq","Poesia trágica_NormFreq","Poesia épica_Freq","Poesia épica_NormFreq","Prosa ficcional_Freq","Prosa ficcional_NormFreq","genre_DP"
"indemnatus",1,0.243433384454344,0,0,2,0.192025193705414,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"index",2,0.486866768908688,1,0.164741931763892,8,0.768100774821657,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.294336738407784
"indicium",8,1.94746707563475,5,0.823709658819459,13,1.24816375908519,3,0.794933623042476,0,0,1,0.848248367121893,1,0.868658790826963,0,0,0,0,0.173999837418755
"indico",3,0.730300153363032,3,0.494225795291676,14,1.3441763559379,5,1.32488937173746,1,0.84125515268781,1,0.848248367121893,1,0.868658790826963,0,0,0,0,0.186729395371086
"indico2",3,0.730300153363032,5,0.823709658819459,5,0.480062984263535,0,0,1,0.84125515268781,0,0,1,0.868658790826963,1,1.93050193050193,0,0,0.235634950483724
"indigens",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"indignitas",1,0.243433384454344,0,0,2,0.192025193705414,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"indignor",1,0.243433384454344,5,0.823709658819459,0,0,0,0,0,0,3,2.54474510136568,0,0,1,1.93050193050193,0,0,0.630771497204419
"indignus",1,0.243433384454344,6,0.988451590583351,12,1.15215116223248,0,0,2,1.68251030537562,4,3.39299346848757,1,0.868658790826963,0,0,0,0,0.26957300094417
"indiligenter",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"indo",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"indoctus",1,0.243433384454344,2,0.329483863527784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"indoles",1,0.243433384454344,6,0.988451590583351,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.539591356402799
"induco",7,1.70403369118041,7,1.15319352234724,10,0.960125968527071,8,2.11982299477994,4,3.36502061075124,4,3.39299346848757,1,0.868658790826963,0,0,0,0,0.205699361970205
"indulgeo",1,0.243433384454344,9,1.48267738587503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689591356402799
"induo",1,0.243433384454344,0,0,0,0,0,0,1,0.84125515268781,1,0.848248367121893,4,3.47463516330785,1,1.93050193050193,1,2.24668613794653,0.733532222649734
"industria",3,0.730300153363032,6,0.988451590583351,27,2.59234011502309,2,0.529955748694984,0,0,1,0.848248367121893,0,0,0,0,0,0,0.33128083185104
"indutiae",3,0.730300153363032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"Indutiomarus",2,0.486866768908688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"inedia",1,0.243433384454344,0,0,0,0,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.816742983316637
"ineo",11,2.67776722899778,5,0.823709658819459,22,2.11227713075956,5,1.32488937173746,0,0,0,0,0,0,0,0,0,0,0.264022343045162
"inermis",7,1.70403369118041,0,0,0,0,0,0,1,0.84125515268781,1,0.848248367121893,0,0,1,1.93050193050193,0,0,0.757583425479478
"inermus",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"iners",1,0.243433384454344,8,1.31793545411113,2,0.192025193705414,3,0.794933623042476,1,0.84125515268781,4,3.39299346848757,2,1.73731758165393,0,0,0,0,0.393946431604452
"inertia",3,0.730300153363032,1,0.164741931763892,5,0.480062984263535,0,0,0,0,0,0,0,0,0,0,0,0,0.385469371468935
"inexpertus",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"infamia",1,0.243433384454344,5,0.823709658819459,16,1.53620154964331,4,1.05991149738997,0,0,2,1.69649673424379,0,0,0,0,0,0,0.253007892793883
"infans2",1,0.243433384454344,0,0,0,0,0,0,1,0.84125515268781,0,0,1,0.868658790826963,0,0,0,0,0.776499093559245
"infaustus",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,4,3.47463516330785,0,0,0,0,0.651036485251417
"infectus",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"infensus",1,0.243433384454344,0,0,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"inferi",1,0.243433384454344,1,0.164741931763892,7,0.672088177968949,0,0,0,0,0,0,3,2.60597637248089,0,0,0,0,0.432402281758068
"infero",36,8.76360184035639,2,0.329483863527784,22,2.11227713075956,0,0,1,0.84125515268781,1,0.848248367121893,1,0.868658790826963,2,3.86100386100386,0,0,0.424267228173763
"inferus",12,2.92120061345213,9,1.48267738587503,10,0.960125968527071,1,0.264977874347492,5,4.20627576343905,2,1.69649673424379,8,6.94927032661571,5,9.65250965250965,0,0,0.335466671004002
"infestus",7,1.70403369118041,3,0.494225795291676,9,0.864113371674364,0,0,1,0.84125515268781,1,0.848248367121893,4,3.47463516330785,0,0,0,0,0.257703151918084
"inficio",1,0.243433384454344,1,0.164741931763892,0,0,1,0.264977874347492,0,0,0,0,2,1.73731758165393,0,0,0,0,0.486887979174394
"infidus",1,0.243433384454344,3,0.494225795291676,0,0,0,0,1,0.84125515268781,0,0,1,0.868658790826963,0,0,0,0,0.566090449962044
"infinitus",3,0.730300153363032,5,0.823709658819459,14,1.3441763559379,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.254651452467887
"infirmitas",3,0.730300153363032,4,0.658967727055567,4,0.384050387410828,2,0.529955748694984,0,0,0,0,0,0,0,0,1,2.24668613794653,0.2152406834182
"infirmus",6,1.46060030672606,6,0.988451590583351,6,0.576075581116242,6,1.58986724608495,1,0.84125515268781,0,0,0,0,0,0,2,4.49337227589306,0.241695709873227
"inflecto",2,0.486866768908688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"influo",7,1.70403369118041,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732607343036698
"infra",2,0.486866768908688,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.397198699439497
"infra2",3,0.730300153363032,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"infringo",1,0.243433384454344,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.313865366106164
"ingenium",21,5.11210107354123,38,6.26019340702789,53,5.08866763319347,5,1.32488937173746,5,4.20627576343905,4,3.39299346848757,1,0.868658790826963,0,0,0,0,0.168061602762373
"ingens",9,2.1909004600891,16,2.63587090822227,2,0.192025193705414,1,0.264977874347492,2,1.68251030537562,1,0.848248367121893,2,1.73731758165393,10,19.3050193050193,0,0,0.45511169466977
"ingenuus",1,0.243433384454344,1,0.164741931763892,5,0.480062984263535,0,0,4,3.36502061075124,0,0,0,0,0,0,0,0,0.415950899366327
"ingratus",1,0.243433384454344,2,0.329483863527784,11,1.05613856537978,5,1.32488937173746,2,1.68251030537562,1,0.848248367121893,0,0,0,0,0,0,0.289725912357121
"ingredior",2,0.486866768908688,4,0.658967727055567,10,0.960125968527071,2,0.529955748694984,0,0,1,0.848248367121893,3,2.60597637248089,0,0,6,13.4801168276792,0.266095822746637
"inhonestus",2,0.486866768908688,0,0,0,0,0,0,2,1.68251030537562,0,0,0,0,0,0,0,0,0.816403284677858
"inicio",4,0.973733537817376,2,0.329483863527784,4,0.384050387410828,2,0.529955748694984,4,3.36502061075124,2,1.69649673424379,0,0,0,0,0,0,0.331094480513353
"inimicitia",4,0.973733537817376,6,0.988451590583351,13,1.24816375908519,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.206171838982845
"inimicus",8,1.94746707563475,19,3.13009670351395,68,6.52885658598408,18,4.76960173825486,4,3.36502061075124,0,0,0,0,2,3.86100386100386,0,0,0.23084704242991
"iniquitas",3,0.730300153363032,2,0.329483863527784,3,0.288037790558121,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.202754254995053
"iniquus",10,2.43433384454344,7,1.15319352234724,9,0.864113371674364,0,0,5,4.20627576343905,0,0,1,0.868658790826963,0,0,0,0,0.293494641080658
"initium",30,7.30300153363032,17,2.80061283998616,16,1.53620154964331,9,2.38480086912743,0,0,1,0.848248367121893,0,0,0,0,1,2.24668613794653,0.282333834574632
"iniuria",39,9.49390199371942,11,1.81216124940281,42,4.0325290678137,9,2.38480086912743,0,0,3,2.54474510136568,0,0,2,3.86100386100386,0,0,0.261643851026254
"iniussus",1,0.243433384454344,3,0.494225795291676,3,0.288037790558121,1,0.264977874347492,1,0.84125515268781,0,0,0,0,0,0,0,0,0.192831742488404
"iniustus",2,0.486866768908688,1,0.164741931763892,10,0.960125968527071,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.384287551431414
"innitor",1,0.243433384454344,2,0.329483863527784,0,0,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.606334339719437
"innocens",6,1.46060030672606,2,0.329483863527784,14,1.3441763559379,0,0,1,0.84125515268781,3,2.54474510136568,4,3.47463516330785,0,0,0,0,0.315811931741371
"innocenter",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"innocentia",2,0.486866768908688,0,0,9,0.864113371674364,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"innoxius",2,0.486866768908688,1,0.164741931763892,0,0,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.606334339719437
"innutrio",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"inopia",24,5.84240122690426,14,2.30638704469449,7,0.672088177968949,5,1.32488937173746,0,0,1,0.848248367121893,0,0,0,0,0,0,0.392296738655184
"inopinans",4,0.973733537817376,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657607343036698
"inprimis",1,0.243433384454344,1,0.164741931763892,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.516383526695807
"inquam",5,1.21716692227172,115,18.9453221528476,85,8.1610707324801,44,11.6590264712896,18,15.1425927483806,73,61.9221307998982,0,0,3,5.79150579150579,0,0,0.308106028702908
"inquietus",1,0.243433384454344,8,1.31793545411113,0,0,0,0,0,0,0,0,2,1.73731758165393,0,0,0,0,0.658778074375095
"inquilinus",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"inridicule",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"insatiabilis",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"insciens",1,0.243433384454344,0,0,2,0.192025193705414,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"inscientia",3,0.730300153363032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"inscitia",1,0.243433384454344,0,0,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"inscius",2,0.486866768908688,1,0.164741931763892,0,0,0,0,0,0,0,0,1,0.868658790826963,1,1.93050193050193,0,0,0.599747652439764
"inscribo",1,0.243433384454344,5,0.823709658819459,5,0.480062984263535,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.327275663134494
"insequor",6,1.46060030672606,1,0.164741931763892,7,0.672088177968949,5,1.32488937173746,1,0.84125515268781,4,3.39299346848757,1,0.868658790826963,4,7.72200772200772,0,0,0.32314472488773
"insero",1,0.243433384454344,3,0.494225795291676,1,0.0960125968527071,0,0,2,1.68251030537562,1,0.848248367121893,1,0.868658790826963,0,0,0,0,0.445396524983063
"insidiae",13,3.16463399790647,4,0.658967727055567,39,3.74449127725558,2,0.529955748694984,2,1.68251030537562,3,2.54474510136568,1,0.868658790826963,1,1.93050193050193,0,0,0.301869969013831
"insidior",1,0.243433384454344,1,0.164741931763892,9,0.864113371674364,0,0,0,0,0,0,0,0,0,0,1,2.24668613794653,0.45687791531336
"insigne",5,1.21716692227172,0,0,7,0.672088177968949,1,0.264977874347492,0,0,0,0,1,0.868658790826963,0,0,0,0,0.385247720032861
"insignis",3,0.730300153363032,3,0.494225795291676,5,0.480062984263535,4,1.05991149738997,5,4.20627576343905,3,2.54474510136568,0,0,2,3.86100386100386,0,0,0.329160909699089
"insilio",1,0.243433384454344,0,0,0,0,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.816742983316637
"insinuo",1,0.243433384454344,1,0.164741931763892,1,0.0960125968527071,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.266383526695807
"insisto",5,1.21716692227172,0,0,3,0.288037790558121,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"insolens",1,0.243433384454344,2,0.329483863527784,1,0.0960125968527071,1,0.264977874347492,2,1.68251030537562,1,0.848248367121893,0,0,0,0,0,0,0.332522938323899
"insolenter",1,0.243433384454344,0,0,1,0.0960125968527071,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.476792170293007
"insolentia",1,0.243433384454344,0,0,6,0.576075581116242,0,0,0,0,2,1.69649673424379,0,0,0,0,0,0,0.486997668712176
"insolesco",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"insolitus",3,0.730300153363032,0,0,2,0.192025193705414,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"insomnium",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"insons",1,0.243433384454344,0,0,0,0,0,0,1,0.84125515268781,1,0.848248367121893,0,0,0,0,0,0,0.775538924957798
"instabilis",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,1,0.868658790826963,0,0,0,0,0.607294508320883
"instar",2,0.486866768908688,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.397198699439497
"instituo",23,5.59896784244991,13,2.14164511293059,22,2.11227713075956,10,2.64977874347492,0,0,1,0.848248367121893,0,0,0,0,0,0,0.205053039858225
"institutum",6,1.46060030672606,3,0.494225795291676,10,0.960125968527071,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.229401673472719
"insto",8,1.94746707563475,3,0.494225795291676,4,0.384050387410828,4,1.05991149738997,3,2.52376545806343,4,3.39299346848757,2,1.73731758165393,3,5.79150579150579,0,0,0.362840524683445
"instrumentum",3,0.730300153363032,7,1.15319352234724,4,0.384050387410828,0,0,1,0.84125515268781,0,0,0,0,0,0,0,0,0.339327974413991
"instruo",16,3.89493415126951,9,1.48267738587503,10,0.960125968527071,1,0.264977874347492,0,0,0,0,1,0.868658790826963,1,1.93050193050193,0,0,0.313453726276967
"insuefactus",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"insuesco",1,0.243433384454344,0,0,0,0,0,0,1,0.84125515268781,1,0.848248367121893,0,0,0,0,0,0,0.775538924957798
"insula",9,2.1909004600891,4,0.658967727055567,13,1.24816375908519,4,1.05991149738997,0,0,0,0,0,0,1,1.93050193050193,0,0,0.220560466972694
"insum",7,1.70403369118041,11,1.81216124940281,9,0.864113371674364,3,0.794933623042476,1,0.84125515268781,0,0,0,0,0,0,0,0,0.22784386072982
"insuper",3,0.730300153363032,0,0,0,0,0,0,0,0,0,0,2,1.73731758165393,1,1.93050193050193,0,0,0.799747652439764
"integer",7,1.70403369118041,11,1.81216124940281,38,3.64847868040287,6,1.58986724608495,4,3.36502061075124,0,0,0,0,0,0,0,0,0.234132717548145
"integritas",1,0.243433384454344,1,0.164741931763892,11,1.05613856537978,2,0.529955748694984,0,0,2,1.69649673424379,0,0,0,0,0,0,0.362814662176229
"intellego",35,8.52016845590204,62,10.2139997693613,87,8.35309592618552,39,10.3341370995522,0,0,4,3.39299346848757,0,0,0,0,4,8.98674455178612,0.122612091359817
"intempestus",2,0.486866768908688,0,0,2,0.192025193705414,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"intenditus",8,1.94746707563475,5,0.823709658819459,0,0,0,0,0,0,0,0,1,0.868658790826963,0,0,0,0,0.607294508320883
"intendo",3,0.730300153363032,2,0.329483863527784,9,0.864113371674364,1,0.264977874347492,1,0.84125515268781,1,0.848248367121893,1,0.868658790826963,0,0,0,0,0.207941206715865
"inter",65,15.8231699895324,107,17.6273866987364,45,4.32056685837182,14,3.70969024086489,18,15.1425927483806,9,7.63423530409704,12,10.4239054899236,6,11.5830115830116,2,4.49337227589306,0.296336389332645
"intercedo",5,1.21716692227172,2,0.329483863527784,4,0.384050387410828,11,2.91475661782241,0,0,0,0,0,0,0,0,0,0,0.454064897565735
"intercipio",3,0.730300153363032,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.726792170293007
"intercludo",7,1.70403369118041,1,0.164741931763892,4,0.384050387410828,0,0,0,0,0,0,0,0,0,0,0,0,0.440940676370031
"interdico",4,0.973733537817376,3,0.494225795291676,4,0.384050387410828,0,0,1,0.84125515268781,0,0,0,0,0,0,0,0,0.272661307747324
"interdiu",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,2,1.69649673424379,0,0,0,0,0,0,0.606334339719437
"interdum",4,0.973733537817376,13,2.14164511293059,10,0.960125968527071,3,0.794933623042476,2,1.68251030537562,0,0,0,0,1,1.93050193050193,0,0,0.215280283414125
"interea",11,2.67776722899778,0,0,12,1.15215116223248,7,1.85484512043244,1,0.84125515268781,2,1.69649673424379,1,0.868658790826963,5,9.65250965250965,0,0,0.308997952120268
"intereo",2,0.486866768908688,3,0.494225795291676,6,0.576075581116242,4,1.05991149738997,2,1.68251030537562,0,0,1,0.868658790826963,0,0,0,0,0.176965466667745
"interficio",38,9.25046860926508,2,0.329483863527784,55,5.28069282689889,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.465330482580046
"intericio",4,0.973733537817376,0,0,3,0.288037790558121,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"interim",20,4.86866768908688,24,3.9538063623334,4,0.384050387410828,4,1.05991149738997,0,0,0,0,0,0,0,0,0,0,0.493352545593343
"interimo",1,0.243433384454344,1,0.164741931763892,6,0.576075581116242,0,0,0,0,0,0,1,0.868658790826963,0,0,0,0,0.376846726202512
"interior",2,0.486866768908688,1,0.164741931763892,5,0.480062984263535,1,0.264977874347492,1,0.84125515268781,0,0,1,0.868658790826963,2,3.86100386100386,0,0,0.243670579778119
"intermitto",13,3.16463399790647,3,0.494225795291676,4,0.384050387410828,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.476654962084317
"internecio",2,0.486866768908688,0,0,2,0.192025193705414,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.365765309836355
"interpello",1,0.243433384454344,0,0,0,0,2,0.529955748694984,2,1.68251030537562,0,0,0,0,0,0,0,0,0.685588111934168
"interpono",5,1.21716692227172,4,0.658967727055567,9,0.864113371674364,1,0.264977874347492,0,0,2,1.69649673424379,0,0,0,0,0,0,0.217620884764747
"interpres",1,0.243433384454344,2,0.329483863527784,5,0.480062984263535,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.206342273723925
"interpretor",2,0.486866768908688,4,0.658967727055567,3,0.288037790558121,1,0.264977874347492,0,0,0,0,0,0,0,0,1,2.24668613794653,0.268133778239813
"interrogo",3,0.730300153363032,11,1.81216124940281,6,0.576075581116242,0,0,0,0,3,2.54474510136568,0,0,0,0,5,11.2334306897326,0.411869867690847
"interscindo",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"intersum",7,1.70403369118041,34,5.60122567997232,29,2.78436530872851,12,3.1797344921699,2,1.68251030537562,0,0,1,0.868658790826963,0,0,0,0,0.199952654247344
"interuallum",7,1.70403369118041,8,1.31793545411113,10,0.960125968527071,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.212097764908771
"interuenio",1,0.243433384454344,9,1.48267738587503,0,0,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.657817905773648
"interuentus",1,0.243433384454344,2,0.329483863527784,1,0.0960125968527071,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.316383526695807
"intestinus",1,0.243433384454344,0,0,3,0.288037790558121,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"intexo",1,0.243433384454344,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"intolerandus",2,0.486866768908688,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.397198699439497
"intra",9,2.1909004600891,15,2.47112897645838,7,0.672088177968949,2,0.529955748694984,1,0.84125515268781,0,0,0,0,0,0,2,4.49337227589306,0.353992364098399
"intritus",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"intro",1,0.243433384454344,10,1.64741931763892,0,0,0,0,0,0,4,3.39299346848757,3,2.60597637248089,0,0,2,4.49337227589306,0.643394248000804
"introduco",4,0.973733537817376,0,0,6,0.576075581116242,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.365765309836355
"introeo",2,0.486866768908688,1,0.164741931763892,2,0.192025193705414,2,0.529955748694984,0,0,0,0,0,0,0,0,14,31.4536059312514,0.651238109103346
"introitus",1,0.243433384454344,0,0,3,0.288037790558121,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.365765309836355
"intromitto",1,0.243433384454344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"introrsum",2,0.486866768908688,5,0.823709658819459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647198699439497
"intueor",2,0.486866768908688,9,1.48267738587503,15,1.44018895279061,0,0,0,0,1,0.848248367121893,2,1.73731758165393,0,0,1,2.24668613794653,0.273231747264213
"intus",1,0.243433384454344,4,0.658967727055567,4,0.384050387410828,0,0,1,0.84125515268781,0,0,1,0.868658790826963,3,5.79150579150579,2,4.49337227589306,0.362599049883705
"inuado",6,1.46060030672606,5,0.823709658819459,2,0.192025193705414,0,0,0,0,0,0,1,0.868658790826963,0,0,0,0,0.464437365463741
"inualidus",2,0.486866768908688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857607343036698
"inuenio",6,1.46060030672606,52,8.56658045172238,53,5.08866763319347,8,2.11982299477994,4,3.36502061075124,11,9.33073203834083,2,1.73731758165393,0,0,2,4.49337227589306,0.228279846371014
"inuentor",1,0.243433384454344,0,0,0,0,0,0,1,0.84125515268781,0,0,0,0,0,0,0,0,0.816403284677858
"inueterasco",1,0.243433384454344,0,0,3,0.288037790558121,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"inuicem",1,0.243433384454344,0,0,0,0,0,0,0,0,3,2.54474510136568,0,0,0,0,0,0,0.816742983316637
"inuictus",1,0.243433384454344,3,0.494225795291676,10,0.960125968527071,0,0,1,0.84125515268781,1,0.848248367121893,2,1.73731758165393,0,0,0,0,0.294778308123612
"inuideo",4,0.973733537817376,4,0.658967727055567,6,0.576075581116242,9,2.38480086912743,5,4.20627576343905,0,0,2,1.73731758165393,0,0,0,0,0.32140991111219
"inuidia",11,2.67776722899778,6,0.988451590583351,44,4.22455426151911,7,1.85484512043244,2,1.68251030537562,4,3.39299346848757,1,0.868658790826963,0,0,0,0,0.242382789526652
"inuiolatus",1,0.243433384454344,0,0,3,0.288037790558121,0,0,0,0,0,0,0,0,0,0,0,0,0.496580482580046
"inuisus",6,1.46060030672606,1,0.164741931763892,1,0.0960125968527071,0,0,1,0.84125515268781,0,0,3,2.60597637248089,2,3.86100386100386,0,0,0.615686451223782
"inuito",3,0.730300153363032,9,1.48267738587503,12,1.15215116223248,5,1.32488937173746,0,0,1,0.848248367121893,0,0,0,0,0,0,0.164415989869124
